#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
flare_tpeak_1,1872.1342386063998,3.7616608324242407e-05,4.1852026242850116e-05,flare_tpeak_1,days
flare_fwhm_1,0.0032425584332602844,0.00015891038489412,0.00015963282297940017,flare_fwhm_1,days
flare_ampl_1,0.6241560423315788,0.01822349886790886,0.019843340642817342,flare_ampl_1,rel. flux
ln_err_flux_TIC_233547261,-4.308867609809209,0.04800589931102284,0.04881862208586529,$\log{\sigma_\mathrm{TIC_233547261.csv}}$,log rel. flux
