time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1518.8379722350116,2.5610468e+00,1.4442096e-02,4.8337076e-03,209792,331.83738,52.96992,1.2292852e+03,5.6048222e+00,6.4943701e+02,2.4270902e+00,1.3630190e+03,7.6862516e+00,0,,,,,331.83738,2.8626942e-03,52.96992,2.9213917e-03,-2.0179328e-02,-9.8190337e-02
1518.8393611573115,2.3275633e+00,1.4191421e-02,4.8337416e-03,209793,331.84605,52.97068,1.1382531e+03,5.5075383e+00,6.4904633e+02,2.4230366e+00,1.2387563e+03,7.5528398e+00,0,,,,,331.84605,3.0419573e-03,52.97068,3.1036350e-03,-1.4365008e-02,-8.8903196e-02
1518.8407500796109,2.3609791e+00,1.4241792e-02,4.8337756e-03,209794,331.83987,52.96665,1.1528347e+03,5.5270872e+00,6.4869238e+02,2.4251921e+00,1.2565406e+03,7.5796480e+00,1000000000,,,,,331.83987,3.0179229e-03,52.96665,3.0681868e-03,-2.0773675e-02,-8.8783592e-02
1518.8421390019091,2.3173225e+00,1.4180314e-02,4.8338096e-03,209795,331.84704,52.97394,1.1349163e+03,5.5032282e+00,6.4639032e+02,2.4203343e+00,1.2333060e+03,7.5469284e+00,0,,,,,331.84704,3.0515324e-03,52.97394,3.1038581e-03,-1.8006975e-02,-8.3174646e-02
1518.8435279242078,2.2306471e+00,1.4136675e-02,4.8338436e-03,209796,331.84141,52.98592,1.1020242e+03,5.4862919e+00,6.4924591e+02,2.4325607e+00,1.1871764e+03,7.5237031e+00,0,,,,,331.84141,3.1209802e-03,52.98592,3.1963612e-03,-2.0870680e-02,-6.1868183e-02
1518.8449168465077,2.1964388e+00,1.4050861e-02,4.8338776e-03,209797,331.85360,52.96947,1.0883258e+03,5.4529881e+00,6.4474170e+02,2.4211853e+00,1.1689703e+03,7.4780321e+00,0,,,,,331.85360,3.1496354e-03,52.96947,3.2095602e-03,-1.8557409e-02,-7.7535160e-02
1518.8463057688075,2.1716220e+00,1.4039584e-02,4.8339115e-03,209798,331.84534,52.97416,1.0792474e+03,5.4486122e+00,6.5091205e+02,2.4248068e+00,1.1557626e+03,7.4720306e+00,0,,,,,331.84534,3.1701296e-03,52.97416,3.2318495e-03,-2.0373924e-02,-7.9150565e-02
1518.8476946911062,2.1021464e+00,1.3960254e-02,4.8339455e-03,209799,331.84904,52.96600,1.0518027e+03,5.4178257e+00,6.4522345e+02,2.4231141e+00,1.1187869e+03,7.4298105e+00,0,,,,,331.84904,3.2350393e-03,52.96600,3.3072645e-03,-1.7387707e-02,-8.8442698e-02
1518.8490836134054,1.9595388e+00,1.3829816e-02,4.8339795e-03,209800,331.85579,52.96560,9.9955389e+02,5.3672037e+00,6.4661609e+02,2.4243162e+00,1.0428894e+03,7.3603897e+00,1000000000,,,,,331.85579,3.3759056e-03,52.96560,3.4390646e-03,-2.1189060e-02,-7.7299833e-02
1518.8504725357045,1.8786979e+00,1.3727872e-02,4.8340135e-03,209801,331.85830,52.95348,9.6421417e+02,5.3276401e+00,6.4462714e+02,2.4197209e+00,9.9986493e+02,7.3061337e+00,0,,,,,331.85830,3.4762807e-03,52.95348,3.5491893e-03,-1.5931144e-02,-8.9780040e-02
