#time,flux,flux_err
1518.8504725357045,1.8786979e+00,1.3727872e-02
1518.8518614580037,1.7610412e+00,1.3595231e-02
1518.853250380303,1.6954831e+00,1.3514645e-02
1518.8546393026024,1.6277864e+00,1.3450895e-02
1518.8560282249016,1.5589097e+00,1.3382566e-02
1518.8574171472007,1.5174683e+00,1.3299822e-02
1518.858806069035,1.4754521e+00,1.3262582e-02
1518.8601949913343,1.4593804e+00,1.3263754e-02
1518.8615839136326,1.4681385e+00,1.3277788e-02
1518.8629728359313,1.4817231e+00,1.3277675e-02
1518.8643617582313,1.4500494e+00,1.3266175e-02
1518.865750680531,1.3968433e+00,1.3196651e-02
1518.8671396028296,1.3717206e+00,1.3177869e-02
1518.8685285251288,1.3472102e+00,1.3141022e-02
1518.8699174469623,1.2960387e+00,1.3096454e-02
1518.8713063692614,1.2835498e+00,1.3059150e-02
1518.8726952915608,1.2591090e+00,1.3050285e-02
1518.8740842138602,1.2276027e+00,1.3008521e-02
1518.8754731361594,1.2384826e+00,1.3020066e-02
1518.8768620584578,1.2366539e+00,1.3005091e-02
1518.878250980292,1.2268070e+00,1.2987798e-02
1518.879639902592,1.2181704e+00,1.3031029e-02
1518.8810288248903,1.1786784e+00,1.2965620e-02
1518.882417747189,1.2021174e+00,1.2978879e-02
1518.883806669489,1.1822883e+00,1.2982076e-02
1518.885195591323,1.1854370e+00,1.2937404e-02
1518.8865845136218,1.1675152e+00,1.2935870e-02
1518.887973435921,1.1781392e+00,1.2995996e-02
1518.88936235822,1.1793250e+00,1.2927753e-02
1518.8907512800538,1.1622356e+00,1.2942892e-02
1518.8921402023532,1.1567452e+00,1.2939318e-02
1518.8935291246523,1.1814303e+00,1.2940017e-02
1518.8949180469515,1.1489642e+00,1.2921982e-02
1518.8963069687843,1.1651776e+00,1.2948170e-02
1518.8976958910841,1.1801336e+00,1.2948585e-02
1518.8990848133842,1.1644857e+00,1.2916214e-02
1518.900473735217,1.1764446e+00,1.2953531e-02
1518.9018626575155,1.1532381e+00,1.2932708e-02
1518.9032515798156,1.1477063e+00,1.2919081e-02
1518.9046405016497,1.1370680e+00,1.2880983e-02
1518.9060294239482,1.1324905e+00,1.2883605e-02
1518.9074183462474,1.1328235e+00,1.2907661e-02
1518.9088072680809,1.1431865e+00,1.2895502e-02
1518.9101961903802,1.1292505e+00,1.2881800e-02
1518.9115851126796,1.1085821e+00,1.2916908e-02
1518.9143629568123,1.1139524e+00,1.2862767e-02
1518.915751879111,1.1055779e+00,1.2872973e-02
1518.917140800945,1.1003703e+00,1.2855447e-02
1518.918529723245,1.0788238e+00,1.2844787e-02
1518.9199186455435,1.1012790e+00,1.2857215e-02
1518.9213075673763,1.0835460e+00,1.2821743e-02
1518.9226964896764,1.0922928e+00,1.2837148e-02
1518.9240854115105,1.0785327e+00,1.2826785e-02
1518.925474333809,1.0568483e+00,1.2822312e-02
1518.9268632556425,1.0665457e+00,1.2840325e-02
1518.9282521779419,1.0712967e+00,1.2827871e-02
1518.9296411002413,1.0850574e+00,1.2829386e-02
1518.9310300220748,1.0543342e+00,1.2811386e-02
1518.932418944374,1.0639285e+00,1.2817430e-02
1518.9338078662074,1.0462419e+00,1.2798799e-02
1518.9351967885061,1.0546721e+00,1.2843061e-02
1518.93658571034,1.0519254e+00,1.2803588e-02
1518.9379746326401,1.0465639e+00,1.2830562e-02
1518.9393635544732,1.0470256e+00,1.2802998e-02
1518.9407524767714,1.0443672e+00,1.2802311e-02
1518.9421413986058,1.0427830e+00,1.2788300e-02
1518.943530320906,1.0399464e+00,1.2797698e-02
1518.9449192427385,1.0427494e+00,1.2779230e-02
1518.9463081650376,1.0364922e+00,1.2790501e-02
1518.9476970868714,1.0452496e+00,1.2784637e-02
1518.9490860091707,1.0346481e+00,1.2781506e-02
