time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1703.2463448510764,1.0377125e+00,1.7312346e-02,7.6714688e-04,342569,1930.65991,464.58804,4.1459869e+02,6.1493721e+00,1.5024036e+03,2.6958115e+00,6.2518726e+02,1.0430113e+01,0,,,,,1930.65991,6.6546141e-03,464.58804,1.0414859e-02,9.5319143e-03,3.9709091e-02
1703.2477337393145,1.0143398e+00,1.7285734e-02,7.6714682e-04,342570,1930.65557,464.57416,4.0417010e+02,6.1399188e+00,1.4985703e+03,2.6962466e+00,6.1110602e+02,1.0414080e+01,0,,,,,1930.65557,6.8086418e-03,464.57416,1.0709614e-02,2.8618515e-02,3.5700507e-02
1703.2491226274944,1.0225762e+00,1.7289922e-02,7.6714670e-04,342571,1930.65336,464.59160,4.0806979e+02,6.1414065e+00,1.5022787e+03,2.6912766e+00,6.1606818e+02,1.0416602e+01,0,,,,,1930.65336,6.7485305e-03,464.59160,1.0561480e-02,1.2177491e-02,3.4439299e-02
1703.250511515733,1.0254061e+00,1.7304912e-02,7.6714664e-04,342572,1930.64374,464.57568,4.1005707e+02,6.1467314e+00,1.5000319e+03,2.6920271e+00,6.1777307e+02,1.0425633e+01,0,,,,,1930.64374,6.7181527e-03,464.57568,1.0571450e-02,7.5294818e-03,3.8664810e-02
1703.2519004039139,9.9255085e-01,1.7273370e-02,7.6714653e-04,342573,1930.65339,464.57078,3.9685471e+02,6.1355281e+00,1.5019972e+03,2.6951661e+00,5.9797888e+02,1.0406631e+01,0,,,,,1930.65339,6.9360281e-03,464.57078,1.0907349e-02,9.1296900e-03,4.2239483e-02
1703.2532892921524,9.9628240e-01,1.7244499e-02,7.6714647e-04,342574,1930.65871,464.57485,3.9869009e+02,6.1252728e+00,1.4953220e+03,2.6943290e+00,6.0022699e+02,1.0389237e+01,0,,,,,1930.65871,6.8890639e-03,464.57485,1.0822954e-02,2.3901079e-02,3.0700326e-02
1703.2546781803912,1.0087998e+00,1.7283898e-02,7.6714641e-04,342575,1930.64875,464.59043,4.0436505e+02,6.1392670e+00,1.4954067e+03,2.6883595e+00,6.0776831e+02,1.0412973e+01,0,,,,,1930.64875,6.8023955e-03,464.59043,1.0654850e-02,7.4270405e-03,3.3923421e-02
1703.2560670685718,1.0227960e+00,1.7255561e-02,7.6714630e-04,342576,1930.65591,464.58971,4.0900940e+02,6.1292019e+00,1.4895927e+03,2.6836755e+00,6.1620056e+02,1.0395902e+01,0,,,,,1930.65591,6.7189010e-03,464.58971,1.0521959e-02,1.4038184e-02,3.7990652e-02
1703.25745595681,1.0199567e+00,1.7250784e-02,7.6714624e-04,342577,1930.65029,464.58244,4.0826791e+02,6.1275053e+00,1.4920093e+03,2.6804395e+00,6.1448999e+02,1.0393023e+01,0,,,,,1930.65029,6.7335796e-03,464.58244,1.0555120e-02,1.1874473e-02,3.4977529e-02
1703.2588448449899,9.9713874e-01,1.7239682e-02,7.6714612e-04,342578,1930.66417,464.57387,3.9945425e+02,6.1235619e+00,1.4913873e+03,2.6925197e+00,6.0074292e+02,1.0386335e+01,0,,,,,1930.66417,6.8782573e-03,464.57387,1.0797959e-02,1.8110480e-02,3.5845172e-02
1703.2602337332285,1.0136172e+00,1.7272377e-02,7.6714606e-04,342579,1930.64787,464.57250,4.0593155e+02,6.1351752e+00,1.4889879e+03,2.6920614e+00,6.1067065e+02,1.0406033e+01,0,,,,,1930.64787,6.7795790e-03,464.57250,1.0645989e-02,4.1337749e-03,3.4301430e-02
1703.261622621468,1.0372684e+00,1.7288620e-02,7.6714600e-04,342580,1930.64916,464.59165,4.1468439e+02,6.1409445e+00,1.4889019e+03,2.6919625e+00,6.2491968e+02,1.0415818e+01,0,,,,,1930.64916,6.6426578e-03,464.59165,1.0383250e-02,8.6036660e-03,3.4044180e-02
1703.2630115096485,1.0199523e+00,1.7273288e-02,7.6714589e-04,342581,1930.65311,464.57175,4.0753372e+02,6.1354985e+00,1.4868151e+03,2.6876082e+00,6.1448730e+02,1.0406582e+01,0,,,,,1930.65311,6.7635505e-03,464.57175,1.0604584e-02,1.2896649e-02,3.4868799e-02
1703.2644003978864,1.0068091e+00,1.7215816e-02,7.6714583e-04,342582,1930.65927,464.57840,4.0300745e+02,6.1150842e+00,1.4852028e+03,2.6798673e+00,6.0656897e+02,1.0371957e+01,0,,,,,1930.65927,6.8102321e-03,464.57840,1.0678874e-02,1.6562440e-02,3.9684594e-02
1703.2657892861255,1.0055524e+00,1.7212840e-02,7.6714577e-04,342583,1930.65371,464.58161,4.0217087e+02,6.1140270e+00,1.4828395e+03,2.6875002e+00,6.0581189e+02,1.0370163e+01,0,,,,,1930.65371,6.8151173e-03,464.58161,1.0694711e-02,3.8011926e-03,3.0224120e-02
1703.2671781743054,1.0214514e+00,1.7228991e-02,7.6714566e-04,342584,1930.65680,464.57522,4.0816379e+02,6.1197639e+00,1.4833236e+03,2.6846509e+00,6.1539044e+02,1.0379893e+01,0,,,,,1930.65680,6.7263278e-03,464.57522,1.0577072e-02,1.3750331e-02,3.0339673e-02
1703.268567062544,9.9277711e-01,1.7197216e-02,7.6714560e-04,342585,1930.65252,464.58941,3.9767993e+02,6.1084771e+00,1.4803380e+03,2.6818783e+00,5.9811517e+02,1.0360750e+01,0,,,,,1930.65252,6.8882122e-03,464.58941,1.0765742e-02,1.1682539e-02,4.2193621e-02
1703.2699559507835,1.0291824e+00,1.7203638e-02,7.6714554e-04,342586,1930.65728,464.57393,4.1093729e+02,6.1107593e+00,1.4747554e+03,2.6778183e+00,6.2004816e+02,1.0364620e+01,0,,,,,1930.65728,6.6728229e-03,464.57393,1.0484732e-02,1.2853941e-02,2.8595900e-02
1703.2713448389643,9.9991041e-01,1.7208219e-02,7.6714542e-04,342587,1930.65945,464.56939,4.0122806e+02,6.1123857e+00,1.4785474e+03,2.6784370e+00,6.0241278e+02,1.0367379e+01,0,,,,,1930.65945,6.8337750e-03,464.56939,1.0761597e-02,1.0457494e-02,3.3432744e-02
1703.2727337272022,1.0351765e+00,1.7238582e-02,7.6714536e-04,342588,1930.65289,464.57594,4.1364438e+02,6.1231704e+00,1.4754590e+03,2.6811326e+00,6.2365942e+02,1.0385672e+01,0,,,,,1930.65289,6.6481475e-03,464.57594,1.0415078e-02,1.0408604e-02,2.9561503e-02
1703.27412261544,1.0012622e+00,1.7189166e-02,7.6714531e-04,342589,1930.65398,464.56940,4.0191672e+02,6.1056180e+00,1.4745990e+03,2.6789148e+00,6.0322717e+02,1.0355901e+01,0,,,,,1930.65398,6.8096621e-03,464.56940,1.0721211e-02,1.0050660e-02,3.3058397e-02
1703.275511503621,1.0080144e+00,1.7278781e-02,7.6714519e-04,342590,1930.65799,464.58251,4.0361884e+02,6.1374497e+00,1.4730725e+03,2.6846128e+00,6.0729517e+02,1.0409891e+01,0,,,,,1930.65799,6.8028192e-03,464.58251,1.0732934e-02,1.0691394e-02,3.2612771e-02
1703.2769003918604,1.0251663e+00,1.7192563e-02,7.6714513e-04,342591,1930.65649,464.57945,4.0988702e+02,6.1068249e+00,1.4702234e+03,2.6776280e+00,6.1762860e+02,1.0357947e+01,0,,,,,1930.65649,6.6838274e-03,464.57945,1.0479954e-02,1.3486922e-02,3.3137053e-02
1703.278289280099,1.0077939e+00,1.7199242e-02,7.6714507e-04,342592,1930.65898,464.59013,4.0437335e+02,6.1091976e+00,1.4698712e+03,2.6787229e+00,6.0716229e+02,1.0361972e+01,0,,,,,1930.65898,6.7843487e-03,464.59013,1.0589721e-02,7.9984022e-03,3.8288880e-02
1703.2810670565177,1.0191494e+00,1.7279420e-02,7.6714490e-04,342594,1930.65335,464.57906,4.0754065e+02,6.1376762e+00,1.4658336e+03,2.6743932e+00,6.1400360e+02,1.0410275e+01,0,,,,,1930.65335,6.7353914e-03,464.57906,1.0654707e-02,9.2328088e-03,1.7407887e-02
1703.2824559447556,1.0336229e+00,1.7205898e-02,7.6714484e-04,342595,1930.65325,464.57075,4.1293439e+02,6.1115618e+00,1.4613129e+03,2.6731949e+00,6.2272339e+02,1.0365981e+01,0,,,,,1930.65325,6.6437568e-03,464.57075,1.0437799e-02,8.5426159e-03,2.8850095e-02
1703.2838448329355,1.0141238e+00,1.7182810e-02,7.6714472e-04,342596,1930.64492,464.58122,4.0580505e+02,6.1033607e+00,1.4648798e+03,2.6702726e+00,6.1097583e+02,1.0352072e+01,0,,,,,1930.64492,6.7372252e-03,464.58122,1.0572823e-02,8.8509936e-03,3.2506540e-02
1703.285233721175,1.0405977e+00,1.7168732e-02,7.6714467e-04,342597,1930.66130,464.60377,4.1508118e+02,6.0983601e+00,1.4602161e+03,2.6686928e+00,6.2692548e+02,1.0343590e+01,0,,,,,1930.66130,6.5949024e-03,464.60377,1.0270897e-02,1.4863131e-02,4.5342721e-02
1703.2866226094145,1.0557359e+00,1.7192042e-02,7.6714461e-04,342598,1930.65131,464.58245,4.2087949e+02,6.1066394e+00,1.4543171e+03,2.6658502e+00,6.3604578e+02,1.0357633e+01,0,,,,,1930.65131,6.5151500e-03,464.58245,1.0188317e-02,9.4803311e-03,3.2795157e-02
1703.2880114976526,1.0108010e+00,1.7129624e-02,7.6714455e-04,342599,1930.65242,464.58811,4.0416382e+02,6.0844693e+00,1.4553700e+03,2.6618192e+00,6.0897394e+02,1.0320029e+01,0,,,,,1930.65242,6.7568491e-03,464.58811,1.0561525e-02,1.5280033e-02,3.7842143e-02
1703.2894003858326,1.0104030e+00,1.7149054e-02,7.6714443e-04,342600,1930.65536,464.56964,4.0506638e+02,6.0913711e+00,1.4514240e+03,2.6704721e+00,6.0873419e+02,1.0331735e+01,0,,,,,1930.65536,6.7497324e-03,464.56964,1.0603876e-02,8.9510530e-03,4.0175412e-02
1703.2907892740711,1.0194504e+00,1.7133011e-02,7.6714437e-04,342601,1930.65207,464.58021,4.0783133e+02,6.0856719e+00,1.4504906e+03,2.6762376e+00,6.1418494e+02,1.0322069e+01,0,,,,,1930.65207,6.6870879e-03,464.58021,1.0489340e-02,1.1140189e-02,3.6812436e-02
1703.2921781623102,1.0185390e+00,1.7107971e-02,7.6714432e-04,342602,1930.65846,464.58696,4.0753717e+02,6.0767779e+00,1.4480110e+03,2.6579678e+00,6.1363586e+02,1.0306984e+01,0,,,,,1930.65846,6.6932500e-03,464.58696,1.0469946e-02,1.6363462e-02,4.3232292e-02
1703.2935670504905,9.9995440e-01,1.7113069e-02,7.6714420e-04,342603,1930.66071,464.59052,4.0168161e+02,6.0785885e+00,1.4510122e+03,2.6648436e+00,6.0243927e+02,1.0310055e+01,0,,,,,1930.66071,6.7857448e-03,464.59052,1.0632256e-02,5.3430423e-03,3.4389608e-02
1703.2949559387296,1.0399617e+00,1.7124129e-02,7.6714414e-04,342604,1930.64977,464.58331,4.1500272e+02,6.0825167e+00,1.4432621e+03,2.6646874e+00,6.2654230e+02,1.0316718e+01,0,,,,,1930.64977,6.5707760e-03,464.58331,1.0302393e-02,1.3470316e-02,3.1250570e-02
1703.2963448269682,1.0190504e+00,1.7094778e-02,7.6714408e-04,342605,1930.65126,464.57844,4.0851782e+02,6.0720911e+00,1.4427327e+03,2.6561573e+00,6.1394397e+02,1.0299035e+01,0,,,,,1930.65126,6.6679399e-03,464.57844,1.0463214e-02,7.6830885e-03,3.4697082e-02
1703.2977337152063,1.0110002e+00,1.7090190e-02,7.6714403e-04,342606,1930.66127,464.58180,4.0545178e+02,6.0704618e+00,1.4414069e+03,2.6576128e+00,6.0909399e+02,1.0296271e+01,0,,,,,1930.66127,6.7149983e-03,464.58180,1.0526404e-02,8.1575699e-03,3.2364137e-02
1703.3005114916257,1.0203214e+00,1.7095476e-02,7.6714385e-04,342608,1930.66123,464.59942,4.0819485e+02,6.0723391e+00,1.4355422e+03,2.6614947e+00,6.1470972e+02,1.0299456e+01,0,,,,,1930.66123,6.6733900e-03,464.59942,1.0409872e-02,1.0562650e-02,3.9808232e-02
1703.3019003798652,1.0026717e+00,1.7053559e-02,7.6714379e-04,342609,1930.66398,464.58358,4.0213565e+02,6.0574508e+00,1.4335795e+03,2.6561079e+00,6.0407635e+02,1.0274202e+01,0,,,,,1930.66398,6.7583774e-03,464.58358,1.0588649e-02,5.1149214e-03,3.8110055e-02
1703.3032892681033,1.0128150e+00,1.7078308e-02,7.6714373e-04,342610,1930.65595,464.58342,4.0559354e+02,6.0662422e+00,1.4345409e+03,2.6552401e+00,6.1018732e+02,1.0289113e+01,0,,,,,1930.65595,6.7039873e-03,464.58342,1.0527294e-02,4.0589990e-03,3.3523548e-02
1703.3046781562832,1.0125464e+00,1.7042020e-02,7.6714362e-04,342611,1930.66302,464.56435,4.0509961e+02,6.0533519e+00,1.4321038e+03,2.6483710e+00,6.1002551e+02,1.0267250e+01,0,,,,,1930.66302,6.7056809e-03,464.56435,1.0571823e-02,1.2442460e-02,3.1977363e-02
1703.3060670445218,1.0132760e+00,1.7060081e-02,7.6714356e-04,342612,1930.64728,464.58169,4.0574628e+02,6.0597668e+00,1.4288628e+03,2.6534762e+00,6.1046509e+02,1.0278131e+01,0,,,,,1930.64728,6.6995467e-03,464.58169,1.0499345e-02,8.5107312e-03,3.2206614e-02
1703.30745593276,1.0245239e+00,1.7084174e-02,7.6714350e-04,342613,1930.65020,464.58101,4.0955182e+02,6.0683246e+00,1.4291665e+03,2.6524935e+00,6.1724152e+02,1.0292646e+01,0,,,,,1930.65020,6.6439183e-03,464.58101,1.0420051e-02,7.1393866e-03,3.3389632e-02
1703.3088448209985,1.0126206e+00,1.7033800e-02,7.6714344e-04,342614,1930.65113,464.56886,4.0452072e+02,6.0504322e+00,1.4278434e+03,2.6499970e+00,6.1007019e+02,1.0262298e+01,0,,,,,1930.65113,6.7069135e-03,464.56886,1.0553700e-02,1.3371526e-02,2.8067829e-02
1703.3102337091798,1.0381106e+00,1.7110303e-02,7.6714333e-04,342615,1930.64685,464.56742,4.1575238e+02,6.0776067e+00,1.4206270e+03,2.6476440e+00,6.2542712e+02,1.0308389e+01,0,,,,,1930.64685,6.5794475e-03,464.56742,1.0302396e-02,-8.3724707e-03,3.3925775e-02
1703.3116225974188,1.0303860e+00,1.7029038e-02,7.6714327e-04,342616,1930.65665,464.56252,4.1188953e+02,6.0487409e+00,1.4201584e+03,2.6463449e+00,6.2077325e+02,1.0259429e+01,0,,,,,1930.65665,6.5858932e-03,464.56252,1.0377744e-02,1.3030988e-02,3.0127617e-02
1703.313011485657,1.0119359e+00,1.7030206e-02,7.6714321e-04,342617,1930.65793,464.59340,4.0522897e+02,6.0491557e+00,1.4210355e+03,2.6560605e+00,6.0965771e+02,1.0260133e+01,0,,,,,1930.65793,6.6916933e-03,464.59340,1.0454797e-02,8.3397496e-03,3.3052877e-02
1703.314400373895,9.9097013e-01,1.7019294e-02,7.6714315e-04,342618,1930.64569,464.57158,3.9792563e+02,6.0452800e+00,1.4222755e+03,2.6473069e+00,5.9702655e+02,1.0253559e+01,0,,,,,1930.64569,6.8052951e-03,464.57158,1.0712042e-02,1.1460035e-02,3.5876993e-02
1703.3157892620754,9.9770832e-01,1.7010819e-02,7.6714304e-04,342619,1930.65484,464.57563,4.0045233e+02,6.0422692e+00,1.4181256e+03,2.6548340e+00,6.0108606e+02,1.0248452e+01,0,,,,,1930.65484,6.7622322e-03,464.57563,1.0621843e-02,2.7368066e-03,2.6982432e-02
1703.317178150315,1.0090579e+00,1.7004987e-02,7.6714298e-04,342620,1930.64669,464.57169,4.0373651e+02,6.0401974e+00,1.4183171e+03,2.6471431e+00,6.0792383e+02,1.0244939e+01,0,,,,,1930.64669,6.7038047e-03,464.57169,1.0540820e-02,1.2452949e-02,3.5336185e-02
1703.3185670385535,1.0129862e+00,1.7010577e-02,7.6714292e-04,342621,1930.65466,464.57576,4.0554373e+02,6.0421839e+00,1.4157255e+03,2.6431882e+00,6.1029047e+02,1.0248307e+01,0,,,,,1930.65466,6.6837347e-03,464.57576,1.0501676e-02,7.9082539e-03,3.1781990e-02
1703.3199559267916,1.0107155e+00,1.6999433e-02,7.6714286e-04,342622,1930.65113,464.57769,4.0415155e+02,6.0382247e+00,1.4151031e+03,2.6462450e+00,6.0892242e+02,1.0241592e+01,0,,,,,1930.65113,6.6967243e-03,464.57769,1.0512789e-02,1.2986409e-02,3.5791330e-02
1703.3213448150307,1.0311618e+00,1.7003868e-02,7.6714280e-04,342623,1930.66295,464.58377,4.1238232e+02,6.0397997e+00,1.4101724e+03,2.6453762e+00,6.2124066e+02,1.0244265e+01,0,,,,,1930.66295,6.5689376e-03,464.58377,1.0293379e-02,5.4217437e-03,2.9609239e-02
1703.3227337032106,1.0020541e+00,1.6975433e-02,7.6714269e-04,342624,1930.65751,464.59462,4.0169781e+02,6.0296998e+00,1.4060879e+03,2.6415792e+00,6.0370428e+02,1.0227134e+01,0,,,,,1930.65751,6.7315339e-03,464.59462,1.0511426e-02,1.2039876e-02,3.9145578e-02
1703.3241225914487,1.0156845e+00,1.6967067e-02,7.6714263e-04,342625,1930.65260,464.57576,4.0506403e+02,6.0267286e+00,1.4072366e+03,2.6393418e+00,6.1191614e+02,1.0222094e+01,0,,,,,1930.65260,6.6712722e-03,464.57576,1.0465107e-02,2.3381874e-02,2.8554918e-02
1703.3255114796882,1.0009712e+00,1.6979245e-02,7.6714257e-04,342626,1930.65354,464.57756,4.0129059e+02,6.0310535e+00,1.4114731e+03,2.6434703e+00,6.0305182e+02,1.0229430e+01,0,,,,,1930.65354,6.7371181e-03,464.57756,1.0583611e-02,1.1620891e-02,3.3698503e-02
1703.3269003679275,1.0223488e+00,1.6962877e-02,7.6714251e-04,342627,1930.66301,464.59088,4.0889548e+02,6.0252404e+00,1.4053441e+03,2.6341481e+00,6.1593109e+02,1.0219569e+01,0,,,,,1930.66301,6.6124168e-03,464.59088,1.0335281e-02,1.4256940e-02,3.7887793e-02
1703.3282892561654,1.0420022e+00,1.7004946e-02,7.6714245e-04,342628,1930.65991,464.57521,4.1655865e+02,6.0401831e+00,1.4030193e+03,2.6352944e+00,6.2777167e+02,1.0244915e+01,0,,,,,1930.65991,6.5018507e-03,464.57521,1.0233674e-02,8.5833436e-03,3.5317957e-02
1703.3296781443453,1.0191232e+00,1.6977256e-02,7.6714234e-04,342629,1930.65821,464.57633,4.0807547e+02,6.0303478e+00,1.4046481e+03,2.6386559e+00,6.1398779e+02,1.0228232e+01,0,,,,,1930.65821,6.6259201e-03,464.57633,1.0412301e-02,1.1607537e-02,3.6876038e-02
1703.3310670325843,1.0292821e+00,1.6981969e-02,7.6714228e-04,342630,1930.65988,464.58257,4.1134366e+02,6.0320215e+00,1.4008798e+03,2.6360500e+00,6.2010822e+02,1.0231071e+01,0,,,,,1930.65988,6.5814094e-03,464.58257,1.0315254e-02,1.4717662e-02,3.6243331e-02
1703.332455920823,1.0073365e+00,1.6961765e-02,7.6714222e-04,342631,1930.64613,464.58293,4.0422580e+02,6.0248446e+00,1.4012900e+03,2.6377244e+00,6.0688672e+02,1.0218899e+01,0,,,,,1930.64613,6.6840649e-03,464.58293,1.0472663e-02,-5.0891791e-03,3.8438346e-02
1703.333844809062,1.0404150e+00,1.6971244e-02,7.6714216e-04,342632,1930.65266,464.58337,4.1460342e+02,6.0282121e+00,1.3976155e+03,2.6362438e+00,6.2681549e+02,1.0224609e+01,0,,,,,1930.65266,6.5173414e-03,464.58337,1.0219864e-02,1.8331550e-02,3.6788676e-02
1703.3352336973005,1.0035521e+00,1.7011063e-02,7.6714210e-04,342633,1930.65010,464.57360,4.0251752e+02,6.0423565e+00,1.3991239e+03,2.6344287e+00,6.0460675e+02,1.0248600e+01,0,,,,,1930.65010,6.7170314e-03,464.57360,1.0600227e-02,1.1471367e-02,3.9354831e-02
1703.336622585539,9.9904352e-01,1.6940368e-02,7.6714205e-04,342634,1930.65867,464.56405,4.0090146e+02,6.0172448e+00,1.3993511e+03,2.6354642e+00,6.0189050e+02,1.0206009e+01,0,,,,,1930.65867,6.7302878e-03,464.56405,1.0603202e-02,1.1142134e-02,3.8545564e-02
1703.338011473719,1.0151709e+00,1.6998649e-02,7.6714193e-04,342635,1930.66051,464.58250,4.0573456e+02,6.0379467e+00,1.3945714e+03,2.6335578e+00,6.1160669e+02,1.0241120e+01,0,,,,,1930.66051,6.6663958e-03,464.58250,1.0482375e-02,1.6725736e-02,3.6437549e-02
1703.3394003619571,1.0201151e+00,1.6949270e-02,7.6714187e-04,342636,1930.66525,464.57702,4.0643570e+02,6.0204072e+00,1.3961898e+03,2.6325841e+00,6.1458545e+02,1.0211371e+01,0,,,,,1930.66525,6.6478215e-03,464.57702,1.0429657e-02,2.4907989e-02,3.7435751e-02
1703.3407892501966,1.0255535e+00,1.6938416e-02,7.6714181e-04,342637,1930.65743,464.55502,4.0933472e+02,6.0165515e+00,1.3940730e+03,2.6316271e+00,6.1786182e+02,1.0204832e+01,0,,,,,1930.65743,6.5968209e-03,464.55502,1.0405786e-02,1.4327887e-02,3.2967329e-02
1703.342178138436,1.0246649e+00,1.6931133e-02,7.6714176e-04,342638,1930.66464,464.57753,4.0842780e+02,6.0139651e+00,1.3942797e+03,2.6268296e+00,6.1732648e+02,1.0200445e+01,0,,,,,1930.66464,6.6087381e-03,464.57753,1.0367542e-02,1.6081886e-02,3.5577178e-02
1703.3435670266742,1.0226095e+00,1.6939344e-02,7.6714170e-04,342639,1930.66572,464.58435,4.0860870e+02,6.0168810e+00,1.3911971e+03,2.6376088e+00,6.1608820e+02,1.0205391e+01,0,,,,,1930.66572,6.6061420e-03,464.58435,1.0348427e-02,1.2574495e-02,3.3167034e-02
1703.3449559149124,9.9929672e-01,1.6922662e-02,7.6714164e-04,342640,1930.65136,464.57856,4.0080569e+02,6.0109558e+00,1.3927598e+03,2.6285298e+00,6.0204303e+02,1.0195341e+01,0,,,,,1930.65136,6.7278934e-03,464.57856,1.0540786e-02,9.6523846e-03,3.6423031e-02
1703.346344803151,1.0278569e+00,1.6922573e-02,7.6714158e-04,342641,1930.65499,464.58123,4.1100766e+02,6.0109239e+00,1.3868993e+03,2.6239536e+00,6.1924963e+02,1.0195287e+01,0,,,,,1930.65499,6.5599242e-03,464.58123,1.0282330e-02,6.4115925e-03,3.3011947e-02
1703.3477336913309,1.0121007e+00,1.7025817e-02,7.6714146e-04,342642,1930.65830,464.55952,4.0524796e+02,6.0475965e+00,1.3884181e+03,2.6375508e+00,6.0975702e+02,1.0257488e+01,0,,,,,1930.65830,6.6719432e-03,464.55952,1.0603474e-02,1.3988058e-02,3.4723297e-02
1703.34912257957,1.0188627e+00,1.6917557e-02,7.6714141e-04,342643,1930.65091,464.59133,4.0757312e+02,6.0091419e+00,1.3901969e+03,2.6276560e+00,6.1383093e+02,1.0192265e+01,0,,,,,1930.65091,6.6092680e-03,464.59133,1.0348135e-02,7.3570972e-03,3.4507252e-02
1703.3505114678094,1.0089555e+00,1.6903276e-02,7.6714135e-04,342644,1930.67130,464.58354,4.0398840e+02,6.0040693e+00,1.3824761e+03,2.6210659e+00,6.0786212e+02,1.0183661e+01,0,,,,,1930.67130,6.6862800e-03,464.58354,1.0437723e-02,1.3839126e-02,3.1229563e-02
1703.351900356048,1.0343139e+00,1.6932415e-02,7.6714129e-04,342645,1930.65540,464.59044,4.1243326e+02,6.0144200e+00,1.3851837e+03,2.6278868e+00,6.2313971e+02,1.0201217e+01,0,,,,,1930.65540,6.5435315e-03,464.59044,1.0211593e-02,1.1328293e-02,3.4521267e-02
1703.353289244286,1.0156883e+00,1.6921127e-02,7.6714123e-04,342646,1930.65193,464.57488,4.0589920e+02,6.0104098e+00,1.3850079e+03,2.6249239e+00,6.1191840e+02,1.0194416e+01,0,,,,,1930.65193,6.6340310e-03,464.57488,1.0436883e-02,1.0559045e-02,3.5184640e-02
1703.3546781325242,1.0173703e+00,1.6901327e-02,7.6714117e-04,342647,1930.65559,464.56995,4.0723621e+02,6.0033779e+00,1.3850625e+03,2.6306732e+00,6.1293182e+02,1.0182487e+01,0,,,,,1930.65559,6.6095944e-03,464.56995,1.0380694e-02,1.0069394e-02,3.1225586e-02
1703.3560670207637,1.0005710e+00,1.6896745e-02,7.6714111e-04,342648,1930.65996,464.56611,4.0097205e+02,6.0017500e+00,1.3859924e+03,2.6298757e+00,6.0281073e+02,1.0179727e+01,0,,,,,1930.65996,6.7100846e-03,464.56611,1.0565060e-02,9.7759077e-03,3.4171797e-02
1703.3574559090023,1.0214765e+00,1.6897401e-02,7.6714106e-04,342649,1930.65541,464.58410,4.0823514e+02,6.0019832e+00,1.3832325e+03,2.6247492e+00,6.1540564e+02,1.0180122e+01,0,,,,,1930.65541,6.5916874e-03,464.58410,1.0326687e-02,1.1058922e-02,3.3005763e-02
1703.3588447972404,1.0113198e+00,1.6884234e-02,7.6714100e-04,342650,1930.64948,464.57400,4.0505481e+02,5.9973063e+00,1.3825527e+03,2.6283817e+00,6.0928650e+02,1.0172190e+01,0,,,,,1930.64948,6.6355588e-03,464.57400,1.0428093e-02,1.3683797e-02,3.3966675e-02
1703.3602336854212,1.0086783e+00,1.6897021e-02,7.6714088e-04,342651,1930.64997,464.56957,4.0417276e+02,6.0018477e+00,1.3831125e+03,2.6279829e+00,6.0769513e+02,1.0179893e+01,0,,,,,1930.64997,6.6551510e-03,464.56957,1.0468737e-02,8.5181259e-03,3.3069167e-02
1703.3616225736598,1.0154055e+00,1.6875818e-02,7.6714082e-04,342652,1930.65353,464.57628,4.0546506e+02,5.9943166e+00,1.3819854e+03,2.6238005e+00,6.1174805e+02,1.0167119e+01,0,,,,,1930.65353,6.6287406e-03,464.57628,1.0409113e-02,8.9450711e-03,3.0228259e-02
1703.363011461898,1.0197926e+00,1.6909787e-02,7.6714077e-04,342653,1930.65775,464.57004,4.0807382e+02,6.0063820e+00,1.3843760e+03,2.6225259e+00,6.1439111e+02,1.0187584e+01,0,,,,,1930.65775,6.6018482e-03,464.57004,1.0377131e-02,1.5096169e-02,4.7283404e-02
1703.3644003501365,1.0125316e+00,1.7012063e-02,7.6714071e-04,342654,1930.64942,464.58150,4.0529147e+02,6.0427113e+00,1.3849307e+03,2.6354566e+00,6.1001666e+02,1.0249202e+01,0,,,,,1930.64942,6.6647246e-03,464.58150,1.0535355e-02,4.7821994e-03,1.9789997e-02
1703.365789238376,1.0083891e+00,1.6887568e-02,7.6714065e-04,342655,1930.65508,464.57423,4.0370737e+02,5.9984899e+00,1.3800166e+03,2.6263835e+00,6.0752087e+02,1.0174198e+01,0,,,,,1930.65508,6.6621364e-03,464.57423,1.0464715e-02,9.2460513e-03,3.3317979e-02
1703.367178126615,1.0333283e+00,1.6893763e-02,7.6714059e-04,342656,1930.65268,464.59179,4.1251718e+02,6.0006905e+00,1.3810234e+03,2.6213677e+00,6.2254590e+02,1.0177930e+01,0,,,,,1930.65268,6.5253391e-03,464.59179,1.0192250e-02,8.2337959e-03,4.0945321e-02
1703.3685670148532,1.0250851e+00,1.6880414e-02,7.6714053e-04,342657,1930.65669,464.58793,4.0961865e+02,5.9959488e+00,1.3767593e+03,2.6194577e+00,6.1757965e+02,1.0169888e+01,0,,,,,1930.65669,6.5649608e-03,464.58793,1.0279632e-02,1.2362732e-02,3.2432240e-02
1703.3699559030913,9.9623221e-01,1.6888190e-02,7.6714047e-04,342658,1930.65042,464.57780,3.9994751e+02,5.9987116e+00,1.3845494e+03,2.6274030e+00,6.0019678e+02,1.0174573e+01,0,,,,,1930.65042,6.7276508e-03,464.57780,1.0538451e-02,7.4867583e-03,3.8974173e-02
