#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
flare_tpeak_1,0.8501079180353046,0.0171758445736081,0.017194852261669835,flare_tpeak_1,days
flare_fwhm_1,0.019869919585056,0.013775624570556342,0.013467808411292564,flare_fwhm_1,days
flare_ampl_1,1.738020985014959,0.15933553987757243,0.1743667603640635,flare_ampl_1,rel. flux
ln_err_flux_TIC_1403938,-5.00000244320173,4.257193427115169e-06,1.84873655229012e-06,$\log{\sigma_\mathrm{TIC_1403938}}$,log rel. flux
