#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
flare_tpeak_1,0.5677996656109201,0.02208658843640421,0.02158992880294419,flare_tpeak_1,days
flare_fwhm_1,0.10073888756492214,0.06911989549174309,0.06773225450530246,flare_fwhm_1,days
flare_ampl_1,0.250699518199914,0.03452087577812102,0.033646787898667874,flare_ampl_1,rel. flux
ln_err_flux_TIC_233547261,-5.000196169792332,0.00031157444744867036,0.0001467871447582425,$\log{\sigma_\mathrm{TIC_233547261}}$,log rel. flux
