1.332300364956859539e+03,9.943246799999999608e-01,5.501128970069086785e-03,1.000000000000000000e+00,-3.463820951718592223e-03
1.332301753822810042e+03,9.940035299999999685e-01,5.515625519784134699e-03,1.000000000000000000e+00,-4.059268223414220708e-03
1.332303142688761454e+03,1.003867999999999983e+00,5.507661258231330917e-03,1.000000000000000000e+00,5.536413195775946247e-03
1.332304531554711502e+03,1.008109900000000003e+00,5.514398318078282679e-03,1.000000000000000000e+00,9.514990910719021977e-03
1.332305920420662005e+03,1.000845200000000101e+00,5.513574435988595306e-03,1.000000000000000000e+00,1.992392525494612182e-03
1.332307309286584314e+03,9.987441299999999522e-01,5.505968499376842802e-03,1.000000000000000000e+00,-3.611943503088981119e-04
1.332308698152534816e+03,1.001466900000000049e+00,5.513324567600032082e-03,1.000000000000000000e+00,2.114397877487161556e-03
1.332310087018485547e+03,9.927970200000000300e-01,5.504348793101451753e-03,1.000000000000000000e+00,-6.797363181546324691e-03
1.332311475884407173e+03,9.983397699999999597e-01,5.511645990740647420e-03,1.000000000000000000e+00,-1.491239918034854405e-03
1.332312864750358585e+03,9.995356800000000375e-01,5.523042397137412074e-03,1.000000000000000000e+00,-5.267447375771907268e-04
1.332314253616309088e+03,1.001132700000000098e+00,5.518682402915913755e-03,1.000000000000000000e+00,8.440299695336102347e-04
1.332315642482230032e+03,1.001973000000000003e+00,5.502066818263316381e-03,1.000000000000000000e+00,1.463211812225639463e-03
1.332317031348181217e+03,9.930663699999999761e-01,5.503500220056259384e-03,1.000000000000000000e+00,-7.659451614587120191e-03
1.332318420214103298e+03,1.001472399999999929e+00,5.508713582673812996e-03,1.000000000000000000e+00,5.355873027639801399e-04
1.332319809080053346e+03,9.991638699999999540e-01,5.510819353874933831e-03,1.000000000000000000e+00,-1.978933839966614920e-03
1.332321197945974745e+03,1.003051499999999985e+00,5.520702980117668177e-03,1.000000000000000000e+00,1.707662570046121183e-03
1.332323975677847102e+03,9.993174099999999616e-01,5.509981187761400778e-03,1.000000000000000000e+00,-2.413791550889019498e-03
