1.872000314464017038e+03,9.923881900000000034e-01,1.342116619120225021e-02,1.000000000000000000e+00,-1.324480005786441913e-04
1.872001703344687257e+03,9.999659699999999818e-01,1.354241364613473046e-02,1.000000000000000000e+00,7.584779365516287203e-03
1.872003092225414321e+03,9.927365200000000112e-01,1.346669577951620234e-02,1.000000000000000000e+00,4.880235660189293986e-04
1.872004481106083631e+03,9.849691999999999892e-01,1.341098203545271553e-02,1.000000000000000000e+00,-7.153286189939541545e-03
1.872005869986753169e+03,9.863112000000000545e-01,1.340645534598777430e-02,1.000000000000000000e+00,-5.691890676611513142e-03
1.872007258867480914e+03,9.941897400000000440e-01,1.342675559594648169e-02,1.000000000000000000e+00,2.299499330645847495e-03
1.872008647748150679e+03,9.853274800000000333e-01,1.339875006318184784e-02,1.000000000000000000e+00,-6.456386957536270482e-03
1.872010036628879561e+03,9.986846999999999808e-01,1.352223877269773632e-02,1.000000000000000000e+00,7.000799687879814132e-03
1.872011425509549099e+03,9.987063400000000257e-01,1.342219905492875176e-02,1.000000000000000000e+00,7.116068478442681006e-03
1.872012814390276390e+03,9.926340599999999847e-01,1.341867418357541378e-02,1.000000000000000000e+00,1.131148642134045812e-03
1.872014203271004362e+03,9.883239299999999616e-01,1.340463559532975059e-02,1.000000000000000000e+00,-3.097820604952752216e-03
1.872015592151674127e+03,1.005469299999999899e+00,1.343799291447841590e-02,1.000000000000000000e+00,1.412257995420034690e-02
1.872016981032401873e+03,9.991661899999999541e-01,1.342187068784807258e-02,1.000000000000000000e+00,7.888439545948885620e-03
1.872018369913072320e+03,9.829131399999999630e-01,1.339429979369204798e-02,1.000000000000000000e+00,-8.301632615362961737e-03
1.872019758793800293e+03,9.886180799999999547e-01,1.344310469437802295e-02,1.000000000000000000e+00,-2.539637304452847452e-03
1.872021147674527356e+03,9.822770400000000457e-01,1.350435411039072400e-02,1.000000000000000000e+00,-8.829475304004769098e-03
1.872022536555197121e+03,9.987003199999999747e-01,1.341283641391197504e-02,1.000000000000000000e+00,7.639222604344395040e-03
1.872023925435925094e+03,9.948902099999999971e-01,1.342225517584799514e-02,1.000000000000000000e+00,3.868815644443534402e-03
1.872025314316653066e+03,9.816433799999999543e-01,1.340395736805038290e-02,1.000000000000000000e+00,-9.343956965652112576e-03
1.872026703197381494e+03,9.979527000000000259e-01,1.342723799703955494e-02,1.000000000000000000e+00,6.993843994145638662e-03
1.872028092078051259e+03,1.003934099999999940e+00,1.354327575897927918e-02,1.000000000000000000e+00,1.299821774304907307e-02
1.872029480958778322e+03,9.819542199999999887e-01,1.345751105375404995e-02,1.000000000000000000e+00,-8.964126496938193064e-03
1.872030869839506295e+03,9.970746000000000331e-01,1.349469175978394199e-02,1.000000000000000000e+00,6.168420493208466235e-03
1.872032258720234267e+03,9.945549999999999669e-01,1.340058653070943552e-02,1.000000000000000000e+00,3.655687933555270760e-03
1.872033647600962240e+03,9.977855100000000421e-01,1.344864275445146161e-02,1.000000000000000000e+00,6.887835044182047048e-03
1.872035036481690213e+03,9.734086400000000472e-01,1.343133601820644361e-02,1.000000000000000000e+00,-1.749255895483183693e-02
1.872036425362418186e+03,9.904810800000000137e-01,1.341886881569959861e-02,1.000000000000000000e+00,-4.287348434067698305e-04
1.872037814243087951e+03,9.956095200000000256e-01,1.342155067920217104e-02,1.000000000000000000e+00,4.686066599212782707e-03
1.872039203123815014e+03,9.873595800000000144e-01,1.340127072829936164e-02,1.000000000000000000e+00,-3.582465408025484882e-03
1.872040592004542987e+03,9.892718200000000239e-01,1.339371231513315774e-02,1.000000000000000000e+00,-1.693701644599513237e-03
1.872041980885270959e+03,9.907836899999999947e-01,1.339215048189123028e-02,1.000000000000000000e+00,-2.101228904192210811e-04
1.872043369765998932e+03,1.013496200000000069e+00,1.344208018908630078e-02,1.000000000000000000e+00,2.246935007459511038e-02
1.872044758646727360e+03,9.882453100000000434e-01,1.343237962849195069e-02,1.000000000000000000e+00,-2.819253529490250987e-03
1.872046147527513540e+03,9.709480400000000122e-01,1.336942270365971269e-02,1.000000000000000000e+00,-2.015884448444015334e-02
1.872047536408240603e+03,9.837319900000000006e-01,1.340803031391292824e-02,1.000000000000000000e+00,-7.421753566604684729e-03
1.872048925288968576e+03,9.831170999999999660e-01,1.339139464057460989e-02,1.000000000000000000e+00,-8.087971557643318030e-03
1.872050314169696549e+03,9.812766299999999831e-01,1.339603596000226229e-02,1.000000000000000000e+00,-9.984169237447191453e-03
1.872051703050424521e+03,1.001345200000000046e+00,1.342158530700340857e-02,1.000000000000000000e+00,1.002434261406326930e-02
1.872053091931152949e+03,9.818512799999999929e-01,1.338984594201591410e-02,1.000000000000000000e+00,-9.533896783054267299e-03
1.872054480811880921e+03,9.915054399999999601e-01,1.341991600817144144e-02,1.000000000000000000e+00,5.175179132204527077e-05
1.872055869692666420e+03,9.779276300000000477e-01,1.339559535108309461e-02,1.000000000000000000e+00,-1.359869244584130735e-02
1.872057258573394165e+03,9.933441899999999602e-01,1.340288748839842115e-02,1.000000000000000000e+00,1.741179731567042005e-03
1.872058647454122138e+03,9.919054499999999663e-01,1.339353320581642380e-02,1.000000000000000000e+00,2.217675406783279485e-04
1.872060036334850111e+03,9.997911499999999618e-01,1.343445610250396278e-02,1.000000000000000000e+00,8.022880201584240215e-03
1.872061425215636973e+03,9.902197099999999752e-01,1.339715479620079940e-02,1.000000000000000000e+00,-1.636993069465825235e-03
1.872062814096364718e+03,9.973052700000000215e-01,1.338939936278618625e-02,1.000000000000000000e+00,5.356356955124878111e-03
1.872064202977092236e+03,9.954959199999999786e-01,1.340951453311760300e-02,1.000000000000000000e+00,3.451089491769010129e-03
1.872065591857877507e+03,9.919202299999999584e-01,1.341283044360141660e-02,1.000000000000000000e+00,-2.241562436830438904e-04
1.872066980738605480e+03,1.000629200000000107e+00,1.341561738456980950e-02,1.000000000000000000e+00,8.381688977095951010e-03
1.872068369619333907e+03,9.852427200000000163e-01,1.339603118375381693e-02,1.000000000000000000e+00,-7.111415629882904786e-03
1.872069758500120088e+03,1.000439899999999938e+00,1.340993006673242734e-02,1.000000000000000000e+00,7.975709150846754455e-03
1.872071147380848060e+03,9.900748700000000513e-01,1.340980588427282544e-02,1.000000000000000000e+00,-2.502737451442462076e-03
1.872072536261634241e+03,9.888403999999999527e-01,1.338124630668842581e-02,1.000000000000000000e+00,-3.853916226171620260e-03
1.872073925142361304e+03,1.008688800000000052e+00,1.343187095803242623e-02,1.000000000000000000e+00,1.587455205660373569e-02
1.872075314023147484e+03,9.932144299999999815e-01,1.339022923595372359e-02,1.000000000000000000e+00,2.770966067593737606e-04
1.872076702903876367e+03,1.009283900000000012e+00,1.342652155977261397e-02,1.000000000000000000e+00,1.622039665468839875e-02
1.872078091784662320e+03,1.000998000000000054e+00,1.341650337865659022e-02,1.000000000000000000e+00,7.805311410087743818e-03
1.872079480665390065e+03,9.798219200000000129e-01,1.343701258948482025e-02,1.000000000000000000e+00,-1.350289989623449337e-02
1.872080869546176245e+03,1.006236799999999931e+00,1.344149748677585764e-02,1.000000000000000000e+00,1.277697194471004265e-02
1.872082258426961971e+03,9.983766699999999661e-01,1.339223167811481700e-02,1.000000000000000000e+00,4.779026158553092117e-03
1.872083647307689716e+03,9.958397700000000130e-01,1.339739480268522208e-02,1.000000000000000000e+00,2.101571971262813227e-03
1.872085036188475669e+03,9.980129599999999490e-01,1.342293340312736456e-02,1.000000000000000000e+00,4.131538591166058517e-03
1.872086425069261850e+03,9.780818199999999907e-01,1.339305916315813166e-02,1.000000000000000000e+00,-1.594542475583909588e-02
1.872087813949990732e+03,9.986708199999999591e-01,1.339715837838713342e-02,1.000000000000000000e+00,4.495221156530266812e-03
1.872089202830776685e+03,9.944542100000000051e-01,1.341371524362608599e-02,1.000000000000000000e+00,1.277955361444187837e-04
1.872090591711562183e+03,1.008494699999999966e+00,1.346104547760427865e-02,1.000000000000000000e+00,1.401507760918652146e-02
1.872091980592348364e+03,9.976227300000000131e-01,1.340400990678329053e-02,1.000000000000000000e+00,2.987576595618996432e-03
1.872093369473076336e+03,9.939321899999999932e-01,1.347386731655825926e-02,1.000000000000000000e+00,-8.607482777363735515e-04
1.872094758353862289e+03,9.809150100000000316e-01,1.338963220489794437e-02,1.000000000000000000e+00,-1.403789780399268897e-02
1.872096147234648242e+03,9.823647699999999983e-01,1.339904977277185313e-02,1.000000000000000000e+00,-1.275022275652149852e-02
1.872097536115434423e+03,9.924601899999999643e-01,1.339844557734339893e-02,1.000000000000000000e+00,-2.818933915261521116e-03
1.872098924996220603e+03,9.716223499999999680e-01,1.336253296527598576e-02,1.000000000000000000e+00,-2.382288206009806897e-02
1.872100313877006101e+03,9.947198600000000113e-01,1.343207514265350351e-02,1.000000000000000000e+00,-8.933879708598862351e-04
1.872101702757792054e+03,9.918672400000000389e-01,1.343251933375900521e-02,1.000000000000000000e+00,-3.915862427595854546e-03
1.872103091638579144e+03,9.933416200000000362e-01,1.341462392489298737e-02,1.000000000000000000e+00,-2.613106210304227614e-03
1.872104480519365325e+03,9.868501400000000423e-01,1.338613002072472531e-02,1.000000000000000000e+00,-9.277910098644214648e-03
1.872105869400151278e+03,9.864736800000000194e-01,1.341728548933966529e-02,1.000000000000000000e+00,-9.829324872610612635e-03
1.872107258280937231e+03,1.012558199999999964e+00,1.342162471105308973e-02,1.000000000000000000e+00,1.607867868785658322e-02
1.872108647161722956e+03,1.002488499999999894e+00,1.342322475428258700e-02,1.000000000000000000e+00,5.830969802874896857e-03
1.872110036042509137e+03,9.907542499999999475e-01,1.341401734134031222e-02,1.000000000000000000e+00,-6.082712307555063549e-03
1.872111424923295772e+03,9.966124299999999936e-01,1.340310241957850049e-02,1.000000000000000000e+00,-4.053184233465132250e-04
1.872112813804081952e+03,9.831027399999999750e-01,1.340438245416209970e-02,1.000000000000000000e+00,-1.409707932429282370e-02
1.872114202684868133e+03,9.934169699999999548e-01,1.340172924815020462e-02,1.000000000000000000e+00,-3.966135790364620946e-03
1.872115591565654313e+03,9.977750800000000364e-01,1.340884944052146178e-02,1.000000000000000000e+00,2.075413985264768987e-04
1.872116980446439584e+03,9.905214900000000044e-01,1.338387921364442464e-02,1.000000000000000000e+00,-7.231558537409648810e-03
1.872118369327225764e+03,9.898022400000000554e-01,1.336819401374691497e-02,1.000000000000000000e+00,-8.137326378327511961e-03
1.872119758208070607e+03,9.780389699999999520e-01,1.356024935189516743e-02,1.000000000000000000e+00,-2.008805291195442030e-02
1.872121147088856787e+03,1.000260200000000044e+00,1.340807807639739224e-02,1.000000000000000000e+00,1.944851097635966197e-03
1.872122535969642968e+03,9.835171099999999722e-01,1.337969283188127946e-02,1.000000000000000000e+00,-1.498736513736673159e-02
