time,flux,
1685.285200291761,6.0661292e+02,
1685.2865891836661,5.9825470e+02,
1685.28797807563,5.9483099e+02,
1685.2893669675352,5.8826929e+02,
1685.2907558594409,5.8990399e+02,
1685.2921447513475,5.9039288e+02,
1685.2935336432527,5.8522095e+02,
1685.2949225351579,5.8954535e+02,
1685.296311427122,5.8818915e+02,
1685.297700319027,5.8255463e+02,
1685.299089210933,5.9278790e+02,
1685.3004781028396,5.9534778e+02,
1685.3018669947453,5.8774896e+02,
1685.3032558867087,5.9372528e+02,
1685.304644778614,5.8075134e+02,
1685.3060336705205,5.9689978e+02,
1685.3074225624262,5.8957788e+02,
1685.3088114543314,5.9837439e+02,
1685.3102003462375,5.8987244e+02,
1685.311589238201,5.8688391e+02,
1685.312978130106,5.9184235e+02,
1685.3143670220124,5.9408990e+02,
1685.3157559139183,5.9030951e+02,
1685.3171448058818,6.0096637e+02,
1685.3185336977874,5.8819025e+02,
1685.3199225896926,5.7967059e+02,
1685.3213114815978,5.9186517e+02,
1685.3227003735044,5.8333807e+02,
1685.3240892654683,5.8916541e+02,
1685.3254781573735,5.9130243e+02,
1685.3268670492796,5.8934637e+02,
1685.3282559411853,5.9775024e+02,
1685.3296448331496,5.9127435e+02,
1685.3310337250552,5.9111871e+02,
1685.3324226169611,5.8111713e+02,
1685.3338115088661,5.9502490e+02,
1685.3352004007713,5.7658044e+02,
1685.3365892927357,5.8924329e+02,
1685.3379781846413,5.9100598e+02,
1685.3393670765474,5.8643787e+02,
1685.340755968453,6.0085785e+02,
1685.3421448604165,5.8918274e+02,
1685.3435337523217,5.8496533e+02,
1685.3449226442274,5.8285510e+02,
1685.3463115361335,6.0429620e+02,
1685.3477004280974,5.9093677e+02,
1685.3490893200033,5.8407910e+02,
1685.3504782119082,5.8198761e+02,
1685.3518671038717,5.8619733e+02,
1685.3532559957778,5.8721948e+02,
1685.3546448876843,5.8479193e+02,
1685.35603377959,5.9375897e+02,
1685.3574226715534,5.8754773e+02,
1685.3588115634593,5.9530023e+02,
1685.3602004553643,5.8363672e+02,
1685.3615893472704,5.7940649e+02,
1685.3629782392352,5.9041656e+02,
1685.3643671311404,5.7775531e+02,
1685.3657560230456,5.9715668e+02,
1685.3671449150095,5.8938324e+02,
1685.3685338069147,5.9246490e+02,
1685.3699226988203,5.8550958e+02,
1685.3713115907851,5.9652887e+02,
1685.3727004826903,5.9996326e+02,
1685.3740893745955,5.8820966e+02,
1685.3754782665017,5.9288348e+02,
1685.3768671584648,5.9202600e+02,
1685.3782560503707,5.7892371e+02,
1685.3796449422773,5.8922101e+02,
1685.3810338342412,5.8610681e+02,
1685.3824227261464,5.9516302e+02,
1685.3838116180516,5.9957922e+02,
1685.3852005100157,5.9797015e+02,
1685.3865894019216,5.8435333e+02,
1685.3879782938272,5.7942230e+02,
1685.3893671857916,5.8500757e+02,
1685.3907560776968,5.8917108e+02,
1685.392144969602,5.8828113e+02,
1685.3935338615668,5.8932343e+02,
1685.3949227534724,5.8301343e+02,
1685.3963116453776,5.8829962e+02,
1685.3977005373415,5.9764801e+02,
1685.3990894292467,5.8955725e+02,
1685.400478321152,5.9452844e+02,
1685.4018672131167,5.9520642e+02,
1685.4032561050226,5.8672363e+02,
1685.4046449969858,5.8465265e+02,
1685.406033888892,5.8514307e+02,
1685.4074227807976,5.9878375e+02,
1685.408811672761,5.8257678e+02,
1685.410200564667,5.9031775e+02,
1685.4115894565734,5.8844153e+02,
1685.4129783485366,5.9600769e+02,
1685.4143672404418,5.8173590e+02,
1685.4157561324062,5.9430829e+02,
1685.4171450243114,5.9110565e+02,
1685.418533916217,5.8646521e+02,
1685.4199228081818,5.8268304e+02,
1685.421311700087,5.9146106e+02,
1685.4227005920504,5.8541968e+02,
1685.424089483956,5.8209882e+02,
1685.4254783758622,5.8056696e+02,
1685.426867267826,5.8130695e+02,
1685.4282561597322,5.9719897e+02,
1685.4296450516954,5.9149487e+02,
1685.4310339436004,5.8350049e+02,
1685.4324228355065,5.8568622e+02,
1685.4338117274713,5.8108105e+02,
1685.435200619377,5.7888641e+02,
1685.4365895113403,5.9237732e+02,
1685.4379784032462,5.8631891e+02,
1685.4393672951512,5.9482947e+02,
1685.4407561871146,5.8858484e+02,
1685.4421450790212,5.8973456e+02,
1685.4435339709855,5.9565759e+02,
1685.4449228628907,5.9375525e+02,
1685.4463117548546,5.8948206e+02,
1685.4477006467598,5.8951660e+02,
1685.4490895387232,5.8905646e+02,
1685.4504784306298,5.7925012e+02,
1685.4518673225355,5.8694604e+02,
1685.4532562144989,5.8756891e+02,
1685.454645106405,5.9120502e+02,
1685.4560339983682,5.8362817e+02,
1685.457422890274,5.9250616e+02,
1685.4588117822389,5.8912354e+02,
1685.4602006741445,5.8799121e+02,
1685.461589566108,5.9240466e+02,
1685.4629784580131,5.9410846e+02,
1685.4643673499775,5.7944293e+02,
1685.4657562418831,5.9511737e+02,
1685.467145133847,5.8737878e+02,
1685.4685340257531,5.8090802e+02,
1685.4699229176583,5.8658124e+02,
1685.4713118096217,5.8730035e+02,
1685.4727007015274,5.8611646e+02,
1685.4740895934915,5.7816400e+02,
1685.4754784853974,6.0066266e+02,
1685.4768673773613,5.9483673e+02,
1685.4782562692665,5.9342889e+02,
1685.4796451612299,6.0443408e+02,
1685.4810340531365,5.8592926e+02,
1685.4824229451006,5.9228778e+02,
1685.4838118370055,5.7877838e+02,
1685.4852007289699,5.8622314e+02,
1685.4865896208755,5.8384106e+02,
1685.487978512839,5.9816718e+02,
1685.489367404745,5.9409052e+02,
1685.4907562967098,5.8627875e+02,
1685.492145188673,5.9310223e+02,
1685.493534080578,5.8113403e+02,
1685.4949229725423,5.9513110e+02,
1685.4963118644475,5.9190680e+02,
1685.4977007564114,5.9258594e+02,
1685.499089648318,5.9596490e+02,
1685.5004785402814,5.8554633e+02,
1685.5018674321866,5.9005804e+02,
1685.5032563241505,5.8786322e+02,
1685.5046452160557,5.9910632e+02,
1685.50603410802,6.0048877e+02,
1685.5074229999266,5.8533362e+02,
1685.5088118918898,6.0159955e+02,
1685.510200783853,5.8718597e+02,
1685.511589675759,5.9448865e+02,
1685.5129785677238,5.8267224e+02,
1685.5143674596295,5.7797760e+02,
1685.515756351593,5.8353778e+02,
1685.517145243499,5.8207922e+02,
1685.5185341354622,5.8395825e+02,
1685.5199230274254,5.9574994e+02,
1685.521311919332,5.8456702e+02,
1685.5227008112963,5.8940582e+02,
1685.5240897032015,5.8911279e+02,
1685.5254785951654,5.9096405e+02,
1685.5268674871288,5.9300000e+02,
1685.528256379034,6.0084949e+02,
1685.5296452709988,5.9299286e+02,
1685.5310341629045,5.9095624e+02,
1685.5324230548679,5.8919330e+02,
1685.5338119468322,5.7875116e+02,
1685.5352008387372,5.8797314e+02,
1685.5365897307004,5.9411737e+02,
1685.537978622607,5.9650482e+02,
1685.5393675145717,5.8676819e+02,
1685.5407564065351,5.9087683e+02,
1685.5421452984403,5.8336224e+02,
1685.5435341904047,5.9734839e+02,
1685.5449230823103,5.9196576e+02,
1685.5463119742742,5.9453906e+02,
1685.5477008662385,5.9270428e+02,
1685.5490897581437,5.9598584e+02,
1685.5504786501072,5.9434430e+02,
1685.551867542071,5.8791974e+02,
1685.5532564339771,5.9091541e+02,
1685.554645325941,5.8607385e+02,
1685.5560342179049,5.8392224e+02,
1685.55742310981,5.8526477e+02,
1685.5588120017735,5.7884369e+02,
1685.5602008936796,5.9272296e+02,
1685.5615897856435,5.8340027e+02,
1685.5629786776076,5.8920776e+02,
1685.5643675695135,5.9452777e+02,
1685.5657564614773,5.9575781e+02,
1685.5671453534408,5.8851630e+02,
1685.568534245346,6.0322321e+02,
1685.5699231373108,5.8922577e+02,
1685.5713120292748,5.9430066e+02,
1685.572700921238,5.9256781e+02,
1685.5740898131442,6.0106085e+02,
1685.5754787051076,5.7976648e+02,
1685.5768675970714,5.9185754e+02,
1685.578256488978,5.9526569e+02,
1685.5796453809414,5.7481348e+02,
1685.5810342729048,5.9163989e+02,
1685.5824231648105,6.0095166e+02,
1685.583812056774,5.9788947e+02,
1685.5852009487382,5.9057617e+02,
1685.5865898406448,5.8817511e+02,
1685.5879787326082,5.8958276e+02,
1685.5893676245714,5.8562622e+02,
1685.5907565165355,5.9470508e+02,
1685.5921454084412,5.8895496e+02,
1685.5935343004055,5.9665253e+02,
1685.5949231923694,5.9330157e+02,
1685.5963120842755,5.9576477e+02,
1685.5977009762387,5.8172327e+02,
1685.5990898682019,5.9085571e+02,
1685.6004787601667,5.9492291e+02,
1685.6018676520728,5.9502124e+02,
1685.6032565440362,5.8749902e+02,
1685.604645436,5.9427502e+02,
1685.6060343279635,5.8770099e+02,
1685.6074232198687,5.8911066e+02,
1685.6088121118335,5.8519983e+02,
1685.6102010037973,5.9315265e+02,
1685.6115898957607,5.9997528e+02,
1685.6129787876669,5.8560870e+02,
1685.6143676796303,5.9985120e+02,
1685.6157565715935,5.9347754e+02,
1685.617145463558,6.0221606e+02,
1685.6185343554646,5.9143994e+02,
1685.619923247428,5.9001691e+02,
1685.6213121393914,5.8053326e+02,
1685.6227010313557,5.9430060e+02,
1685.624089923319,5.7894086e+02,
1685.6254788152248,5.9707111e+02,
1685.6268677071896,5.9086627e+02,
1685.628256599153,5.9083838e+02,
1685.6296454911164,5.9221149e+02,
1685.6310343830803,5.9956824e+02,
1685.6324232749864,5.9524335e+02,
1685.6338121669503,5.8754010e+02,
1685.6352010589142,5.8711682e+02,
1685.6365899508776,5.9023083e+02,
1685.637978842841,5.9128381e+02,
1685.639367734747,5.8657056e+02,
1685.640756626711,5.9021771e+02,
1685.6421455186753,5.8461768e+02,
1685.6435344106392,5.8853320e+02,
1685.644923302603,5.9587091e+02,
1685.6463121945083,5.8223547e+02,
1685.6477010864717,5.9895557e+02,
1685.6490899784365,6.0041003e+02,
1685.6504788704008,5.8864087e+02,
1685.651867762364,5.9539966e+02,
1685.653256654328,5.9996985e+02,
1685.6546455462915,5.9119415e+02,
1685.6560344381967,6.0470221e+02,
1685.6574233301615,5.8938550e+02,
1685.6588122221253,5.8755042e+02,
1685.6602011140887,6.0660632e+02,
1685.6615900060526,5.9342035e+02,
1685.662978898016,5.8063080e+02,
1685.6643677899222,5.8510095e+02,
1685.665756681887,5.9183942e+02,
1685.6671455738503,6.0099384e+02,
1685.6685344658138,5.8803278e+02,
1685.6699233577776,5.9613586e+02,
1685.6713122497415,5.9573224e+02,
1685.6727011417058,6.0011365e+02,
1685.6740900336697,5.9044861e+02,
1685.675478925634,5.9416663e+02,
1685.6768678175392,5.9295154e+02,
1685.6782567095024,5.8099005e+02,
1685.6796456014665,5.9003650e+02,
1685.6810344934304,5.8985028e+02,
1685.6824233853947,6.0058789e+02,
1685.6838122773586,5.9493579e+02,
1685.685201169322,5.9587976e+02,
1685.6865900612854,6.0258704e+02,
1685.6879789532493,5.9453992e+02,
1685.6893678452136,5.9598413e+02,
1685.6907567371193,5.8876849e+02,
1685.6921456290836,5.9344519e+02,
1685.693534521047,5.8010388e+02,
1685.6949234130104,5.8284412e+02,
1685.696312304975,5.9975745e+02,
1685.6977011969395,5.8875800e+02,
1685.699090088903,5.9084564e+02,
1685.7004789808664,5.9840546e+02,
1685.7018678728307,5.9661169e+02,
1685.703256764794,5.9606500e+02,
1685.704645656758,6.0284131e+02,
1685.7060345487228,6.0194885e+02,
1685.7074234406862,5.8930206e+02,
1685.7088123326496,6.0048029e+02,
1685.7102012246135,5.9898273e+02,
1685.7115901165769,5.9391443e+02,
1685.7129790085412,5.9876172e+02,
1685.7143679004475,5.9705780e+02,
1685.7157567924107,6.0046216e+02,
1685.7171456843741,5.9254254e+02,
1685.7185345763385,5.8658759e+02,
1685.7199234683019,6.0175421e+02,
1685.7213123602658,5.9998389e+02,
1685.7227012522305,5.9683020e+02,
1685.7240901441944,5.9954266e+02,
1685.7254790361578,5.9000928e+02,
1685.7268679281212,5.9332635e+02,
1685.728256820086,6.0641290e+02,
1685.7296457120503,6.1387396e+02,
1685.7310346040138,5.8692938e+02,
1685.7324234959776,5.9729828e+02,
1685.733812387941,5.8493665e+02,
1685.7352012799045,5.9415277e+02,
1685.7365901718692,6.0685449e+02,
1685.737979063833,5.8243213e+02,
1685.7393679557965,5.9756281e+02,
1685.7407568477606,5.8804889e+02,
1685.7421457397238,6.0032526e+02,
1685.7435346316872,5.9969513e+02,
1685.744923523652,5.9805438e+02,
1685.7463124156168,6.0031946e+02,
1685.7477013076384,5.9515631e+02,
1685.7490901996018,6.0241052e+02,
1685.7504790915657,6.0122540e+02,
1685.75186798353,5.9431110e+02,
1685.753256875494,6.0031995e+02,
1685.7546457674582,5.9405640e+02,
1685.7560346594216,6.0464893e+02,
1685.757423551385,6.0575269e+02,
1685.758812443349,6.0312506e+02,
1685.7602013353128,5.8996826e+02,
1685.761590227277,6.0215643e+02,
1685.762979119241,5.9261719e+02,
1685.7643680112044,5.8860510e+02,
1685.7657569031678,5.9294745e+02,
1685.767145795132,5.9522406e+02,
1685.768534687096,5.9164496e+02,
1685.7699235790599,5.9824506e+02,
1685.7713124710824,6.0268591e+02,
1685.7727013630463,6.0129895e+02,
1685.7740902550097,5.9309119e+02,
1685.775479146973,6.0953040e+02,
1685.776868038938,5.9310559e+02,
1685.7782569309018,6.0272192e+02,
1685.7796458228652,5.9042242e+02,
1685.7810347148295,6.0655322e+02,
1685.782423606793,6.0257062e+02,
1685.7838124987568,5.9271649e+02,
1685.7852013907798,6.0589941e+02,
1685.7865902827432,5.9009222e+02,
1685.7879791747066,5.9516541e+02,
1685.7893680666705,6.0362616e+02,
1685.790756958634,6.0272327e+02,
1685.7921458505982,5.8692908e+02,
1685.7935347425628,5.8631915e+02,
1685.794923634526,5.9467151e+02,
1685.7963125265476,6.0553461e+02,
1685.797701418512,5.9708484e+02,
1685.7990903104758,6.0244208e+02,
1685.80047920244,6.0057788e+02,
1685.801868094404,5.9920056e+02,
1685.803256986368,6.1004181e+02,
1685.8046458783313,6.0017584e+02,
1685.8060347703529,6.0421124e+02,
1685.8074236623172,5.9336530e+02,
1685.808812554281,5.9769843e+02,
1685.8102014462454,6.0419324e+02,
1685.8115903382093,5.9261176e+02,
1685.8129792301727,6.0534149e+02,
1685.8143681221943,5.9522455e+02,
1685.815757014159,5.8714423e+02,
1685.817145906123,5.9877820e+02,
1685.8185347980864,5.8540259e+02,
1685.8199236900507,6.0144409e+02,
1685.821312582072,5.9244928e+02,
1685.8227014740353,5.9449292e+02,
1685.824090366,6.0077753e+02,
1685.8254792579648,6.0782819e+02,
1685.8268681499283,6.0674487e+02,
1685.8282570419499,6.0350092e+02,
1685.829645933914,6.1148370e+02,
1685.8310348258772,5.9573303e+02,
1685.8324237178415,5.8233350e+02,
1685.8338126098063,5.8766827e+02,
1685.835201501828,5.9796893e+02,
1685.8365903937913,6.0039734e+02,
1685.8379792857552,5.9567188e+02,
1685.8393681777186,6.0394586e+02,
1685.8407570697407,6.0417242e+02,
1685.8421459617055,5.9736737e+02,
1685.8435348536689,5.9628973e+02,
1685.8449237456323,5.9479156e+02,
1685.8463126376548,6.1058618e+02,
1685.8477015296187,6.1115350e+02,
1685.8490904215826,5.9467828e+02,
1685.8504793135469,6.0066174e+02,
1685.851868205569,5.8604578e+02,
1685.8532570975324,5.9962762e+02,
1685.8546459894958,6.0783185e+02,
1685.8560348814606,5.9293945e+02,
1685.8574237734827,5.9576752e+02,
1685.858812665446,6.0296979e+02,
1685.8602015574104,6.0336725e+02,
1685.8615904493738,6.0422571e+02,
1685.8629793413954,5.9956708e+02,
1685.8643682333602,5.9154126e+02,
1685.865757125324,6.0288837e+02,
1685.8671460173457,6.0238574e+02,
1685.8685349093096,6.0040198e+02,
1685.869923801273,5.8191461e+02,
1685.8713126932373,6.0041132e+02,
1685.8727015852603,5.9763129e+02,
1685.8740904772242,5.9796027e+02,
1685.8754793691876,6.0512286e+02,
1685.8768682612092,5.9611023e+02,
1685.878257153173,6.0973761e+02,
1685.8796460451374,5.8224048e+02,
1685.8810349371595,5.9485864e+02,
1685.8824238291236,5.9874274e+02,
1685.8838127210868,6.0399811e+02,
1685.8852016131084,5.9943665e+02,
1685.8865905050727,5.9733252e+02,
1685.8879793970366,5.9143213e+02,
1685.8893682890591,6.1086218e+02,
1685.890757181023,5.9720697e+02,
1685.8921460729864,6.1245721e+02,
1685.893534965008,6.0737518e+02,
1685.894923856972,6.0488934e+02,
1685.8963127489362,5.9783276e+02,
1685.8977016409583,6.1459601e+02,
1685.8990905329226,6.0236688e+02,
1685.9004794248865,6.0597925e+02,
1685.9018683169081,6.0929242e+02,
1685.903257208872,6.0529773e+02,
1685.9046461008368,5.9770135e+02,
1685.9060349928584,6.0770288e+02,
1685.9074238848218,5.9478052e+02,
1685.9088127768443,6.0114966e+02,
1685.9102016688075,5.9851068e+02,
1685.9115905607716,6.0583606e+02,
1685.9129794527946,5.9319727e+02,
1685.914368344758,5.9823853e+02,
1685.9157572367797,5.9220166e+02,
1685.9171461287435,6.0933154e+02,
1685.918535020707,6.0830328e+02,
1685.919923912729,6.0015460e+02,
1685.9213128046938,6.0037769e+02,
1685.9227016967154,6.1285876e+02,
1685.9240905886788,6.0286066e+02,
1685.9254794806432,6.0704425e+02,
1685.9268683726652,6.0330176e+02,
1685.928257264629,6.0085559e+02,
1685.9296461566516,6.0748419e+02,
1685.9310350486155,6.1846814e+02,
1685.932423940579,6.0990662e+02,
1685.9338128326006,5.9366827e+02,
1685.9352017245653,6.0229700e+02,
1685.9365906165876,5.9996924e+02,
1685.9379795085508,5.9305353e+02,
1685.9393684005734,6.0238757e+02,
1685.9407572925368,6.0325635e+02,
1685.9421461845584,5.9905591e+02,
1685.9435350765232,6.0528888e+02,
1685.944923968487,5.9523944e+02,
1685.9463128605087,6.2160907e+02,
1685.9477017524725,5.9760748e+02,
1685.9490906444942,5.9851660e+02,
1685.9504795364576,6.0572809e+02,
1685.9518684284806,5.9912213e+02,
1685.9532573204453,6.0276990e+02,
1685.954646212467,6.0626202e+02,
1685.9560351044304,6.2411841e+02,
1685.9574239964525,6.0784515e+02,
1685.9588128884159,6.1306793e+02,
1685.9602017804384,6.1479889e+02,
1685.9615906724032,6.0131396e+02,
1685.9629795644246,6.1101532e+02,
1685.9643684563878,6.0655072e+02,
1685.9657573484103,6.0874188e+02,
1685.9671462403742,6.0160095e+02,
1685.9685351323967,6.0934277e+02,
1685.9699240243606,6.1216718e+02,
1685.9713129163822,5.9710986e+02,
1685.9727018083456,6.1364563e+02,
1685.9740907003677,5.8761694e+02,
1685.9754795923325,6.0596655e+02,
1685.976868484355,6.0047485e+02,
1685.9782573763184,6.1812891e+02,
1685.9796462683405,6.0072345e+02,
1685.981035160304,6.1843835e+02,
1685.9824240523255,6.0352112e+02,
1685.9838129443485,6.1223279e+02,
1685.9852018363124,6.0843677e+02,
1685.986590728334,6.0817963e+02,
1685.9879796202983,6.2543237e+02,
1685.9893685123197,6.0514606e+02,
1685.990757404283,5.9204852e+02,
1685.992146296306,6.0304095e+02,
1685.9935351882702,6.0524188e+02,
1685.9949240802919,6.1069720e+02,
1685.996312972314,6.0768823e+02,
1685.9977018642774,6.0487274e+02,
1685.9990907562994,6.0635883e+02,
1686.0004796482642,5.9987457e+02,
1686.0018685402868,6.0515674e+02,
1686.0032574322502,6.1391699e+02,
1686.0046463242718,6.0598608e+02,
1686.0060352162939,5.9523431e+02,
1686.007424108258,6.0549554e+02,
1686.0088130002803,6.1480023e+02,
1686.0102018922441,6.0356848e+02,
1686.0115907842658,6.0815002e+02,
1686.0129796762874,6.0391827e+02,
1686.0143685682517,6.1550848e+02,
1686.0157574602738,6.0947760e+02,
1686.0171463522377,6.0344171e+02,
1686.0185352442602,6.0280493e+02,
1686.0199241362818,6.1498364e+02,
1686.0213130282452,6.0437970e+02,
1686.0227019202682,6.1944598e+02,
1686.0240908122903,6.1138916e+02,
1686.0254797042537,6.0491431e+02,
1686.0268685962758,6.0081824e+02,
1686.0282574882401,6.0976013e+02,
1686.0296463802617,6.0031976e+02,
1686.0310352722838,6.0593439e+02,
1686.0324241642486,6.0031189e+02,
1686.0338130562702,6.0208728e+02,
1686.0352019482918,5.9513837e+02,
1686.0365908402557,6.0210651e+02,
1686.0379797322773,6.1040619e+02,
1686.0393686242999,6.0485846e+02,
1686.0407575162646,6.0312128e+02,
1686.042146408286,6.1093011e+02,
1686.0435353003074,6.0744226e+02,
1686.0449241922718,6.1063110e+02,
1686.0463130842934,6.1333899e+02,
1686.0477019763155,6.0156519e+02,
1686.0490908682802,6.1256134e+02,
1686.0504797603019,6.0458636e+02,
1686.0518686523235,6.1811554e+02,
1686.0532575443456,6.1378558e+02,
1686.0546464363103,6.1388934e+02,
1686.0560353283329,6.0779913e+02,
1686.0574242203545,6.1131903e+02,
1686.0588131123184,6.0720868e+02,
1686.06020200434,6.1988409e+02,
1686.0615908963616,6.0690582e+02,
1686.0629797883264,6.0859821e+02,
1686.0643686803485,6.0606042e+02,
1686.06575757237,6.0818695e+02,
1686.0671464643926,6.0654419e+02,
1686.0685353563558,5.9977692e+02,
1686.0699242483772,6.0246674e+02,
1686.0713131404002,6.0402588e+02,
1686.0727020324227,6.0450220e+02,
1686.0740909243862,6.0291382e+02,
1686.0754798164082,6.1824445e+02,
1686.0768687084308,6.0871368e+02,
1686.0782576004522,6.0166321e+02,
1686.0796464924163,6.1240735e+02,
1686.0810353844392,6.1154169e+02,
1686.0824242764609,6.1437238e+02,
1686.0838131684825,6.0769250e+02,
1686.0852020604464,5.9434656e+02,
1686.086590952469,6.1051422e+02,
1686.087979844491,6.1680853e+02,
1686.089368736513,6.0813348e+02,
1686.0907576284765,6.1636292e+02,
1686.092146520498,6.0694269e+02,
1686.0935354125206,6.0718134e+02,
1686.0949243045427,6.1720007e+02,
1686.096313196565,6.1748761e+02,
1686.097702088529,6.0442834e+02,
1686.0990909805507,6.0685040e+02,
1686.1004798725724,6.0856726e+02,
1686.1018687645944,5.9756366e+02,
1686.1032576566174,6.1213245e+02,
1686.1046465485815,6.0608472e+02,
1686.106035440603,6.0740942e+02,
1686.1074243326254,6.0184369e+02,
1686.108813224647,6.2548102e+02,
1686.1102021166687,6.0765375e+02,
1686.1115910086917,6.0191608e+02,
1686.1129799006555,6.0071869e+02,
1686.1143687926772,6.0709338e+02,
1686.1157576846992,6.1098981e+02,
1686.1171465767209,6.0707007e+02,
1686.1185354687434,6.0388953e+02,
1686.1199243607664,6.0447729e+02,
1686.1213132527298,6.0974847e+02,
1686.1227021447512,6.1790765e+02,
1686.1240910367735,6.1881964e+02,
1686.1254799287951,6.0794659e+02,
1686.1268688208172,6.1796039e+02,
1686.1282577128402,6.0906744e+02,
1686.1296466048627,6.2073590e+02,
1686.131035496826,6.0179608e+02,
1686.1324243888473,6.0646741e+02,
1686.1338132808698,5.9952826e+02,
1686.135202172892,6.0791278e+02,
1686.1365910649145,5.9854120e+02,
1686.1379799569365,6.1139722e+02,
1686.1393688489582,6.2045050e+02,
1686.1407577409798,6.2017035e+02,
1686.1421466329446,5.9971802e+02,
1686.1435355249666,6.2088641e+02,
1686.1449244169883,6.0217865e+02,
1686.1463133090108,6.0961096e+02,
1686.1477022010324,6.1581006e+02,
1686.1490910930538,5.9744733e+02,
1686.1504799850766,6.0673718e+02,
1686.1518688770996,6.2021906e+02,
1686.1532577691212,6.1643854e+02,
1686.1546466611428,6.1308008e+02,
1686.1560355531653,6.1087378e+02,
1686.1574244451867,6.1574127e+02,
1686.1588133371508,6.1566559e+02,
1686.1602022291738,6.2226782e+02,
1686.1615911211954,6.1423688e+02,
1686.162980013217,6.0638177e+02,
1686.1643689052391,6.1108264e+02,
1686.1657577972608,6.1992285e+02,
1686.167146689283,6.0680511e+02,
1686.1685355813058,6.1950647e+02,
1686.1699244733275,6.0827582e+02,
1686.171313365349,6.2222046e+02,
1686.1727022573716,6.1663300e+02,
1686.1740911493937,6.0837701e+02,
1686.1754800414162,6.1430127e+02,
1686.1768689334383,6.0907556e+02,
1686.1782578254604,6.0805518e+02,
1686.179646717482,6.1742389e+02,
1686.1810356095036,6.2328101e+02,
1686.1824245015266,6.1828839e+02,
1686.1838133935491,6.1544788e+02,
1686.1852022855705,6.1176282e+02,
1686.1865911775928,6.1045825e+02,
1686.1879800696145,5.9657147e+02,
1686.189368961636,6.0110687e+02,
1686.190757853659,6.1472961e+02,
1686.1921467456812,6.1152032e+02,
1686.1935356377028,6.0895905e+02,
1686.1949245297249,6.0974567e+02,
1686.1963134217465,6.2384882e+02,
1686.197702313768,6.0411871e+02,
1686.199091205791,6.2046942e+02,
1686.2004800978136,6.1396338e+02,
1686.2018689898352,6.1954932e+02,
1686.2032578818573,6.1685028e+02,
1686.2046467738794,6.0664697e+02,
1686.206035665902,6.1568597e+02,
1686.207424557924,6.1962494e+02,
1686.2088134499465,6.1552710e+02,
1686.2102023419682,6.2039301e+02,
1686.2115912339896,6.1776709e+02,
1686.2129801260119,6.0603229e+02,
1686.214369018034,6.0754248e+02,
1686.2157579100565,6.0865332e+02,
1686.2171468020786,6.1093427e+02,
1686.2185356941002,6.0521490e+02,
1686.21992458618,6.1429639e+02,
1686.221313478202,6.1043982e+02,
1686.2227023702246,5.9810468e+02,
1686.2240912622467,6.1976733e+02,
1686.2254801542692,6.0975800e+02,
1686.2268690462913,6.1027899e+02,
1686.228257938313,6.1471997e+02,
1686.2296468303346,6.0870935e+02,
1686.2310357223575,6.1788464e+02,
1686.2324246143796,6.0697632e+02,
1686.2338135064012,6.1363324e+02,
1686.235202398482,6.2400287e+02,
1686.2365912905036,6.1737262e+02,
1686.2379801825257,6.0804767e+02,
1686.2393690745487,6.0203638e+02,
1686.2407579665703,6.3160535e+02,
1686.242146858592,6.1354236e+02,
1686.243535750614,6.0912976e+02,
1686.2449246426356,6.1517999e+02,
1686.2463135346582,6.1251746e+02,
1686.2477024267391,6.0116248e+02,
1686.2490913187605,6.0703711e+02,
1686.2504802107821,6.2167181e+02,
1686.2518691028047,6.0202075e+02,
1686.2532579948268,6.1832068e+02,
1686.2546468868493,6.0383368e+02,
1686.2560357788714,6.0772052e+02,
1686.2574246709517,6.2715448e+02,
1686.2588135629733,6.0918390e+02,
1686.260202454995,6.1940961e+02,
1686.2615913470174,6.1113110e+02,
1686.2629802390395,6.2613849e+02,
1686.264369131062,6.0449670e+02,
1686.2657580231423,6.1796039e+02,
1686.267146915164,6.1653265e+02,
1686.2685358071856,6.1054895e+02,
1686.2699246992086,6.0059106e+02,
1686.2713135912306,6.2308331e+02,
1686.2727024833105,6.2027020e+02,
1686.2740913753328,6.1938422e+02,
1686.275480267355,6.1730457e+02,
1686.2768691593767,6.2142126e+02,
1686.2782580513988,6.1365967e+02,
1686.27964694348,6.0299670e+02,
1686.2810358355016,6.1171167e+02,
1686.2824247275232,6.1661108e+02,
1686.2838136195453,6.2281561e+02,
1686.285202511567,6.0588477e+02,
1686.2865914036477,6.1081866e+02,
1686.2879802956706,6.0833215e+02,
1686.2893691876923,6.0728839e+02,
1686.290758079714,6.1368640e+02,
1686.2921469717942,6.1059088e+02,
1686.2935358638163,6.1354907e+02,
1686.2949247558388,6.1100714e+02,
1686.2963136478609,6.0106647e+02,
1686.2977025398825,6.1324170e+02,
1686.2990914319623,6.0101123e+02,
1686.3004803239846,6.2028625e+02,
1686.3018692160074,6.1000531e+02,
1686.3032581080881,6.1828003e+02,
1686.3046470001098,6.1690991e+02,
1686.3060358921318,6.1765649e+02,
1686.3074247841535,6.2367352e+02,
1686.3088136762333,6.2102338e+02,
1686.3102025682563,6.1503741e+02,
1686.3115914602784,6.1504047e+02,
1686.3129803523,6.1277667e+02,
1686.3143692443807,6.2195636e+02,
1686.3157581364023,6.0592310e+02,
1686.317147028424,6.0856226e+02,
