#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
flare_tpeak_1,1518.8374925554326,0.0001997938754811912,0.00022336078450280183,flare_tpeak_1,days
flare_fwhm_1,0.012475917839787926,0.0007592359238007881,0.0007938177466258606,flare_fwhm_1,days
flare_ampl_1,2.0224232515310776,0.06132357981894354,0.0606622520983251,flare_ampl_1,rel. flux
ln_err_flux_TIC_1403938,-2.4869061082589656,0.05820368120344588,0.06140202709121656,$\log{\sigma_\mathrm{TIC_1403938}}$,log rel. flux
