time,flux,flux_err
1518.12545474766,521.44971,7.2039986
1518.12684367089,521.32086,7.2035317
1518.12823259459,498.47021,7.1826949
1518.12962151782,520.99353,7.1845508
1518.13101044151,513.76367,7.1862226
1518.13239936474,512.01001,7.1773291
1518.13378828844,506.71039,7.1709914
1518.13517721167,519.73828,7.1863384
1518.13656613537,515.59503,7.1688867
1518.1379550586,514.77197,7.1857529
1518.13934398229,513.84155,7.1698976
1518.14073290552,517.14465,7.1692457
1518.14212182922,518.01776,7.1694064
1518.14351075245,507.39545,7.1560645
1518.14489967615,520.64514,7.1903858
1518.14628859938,513.46283,7.1767025
1518.14767752307,504.40582,7.1491871
1518.14906644677,522.22443,7.144711
1518.15045537,508.15042,7.1406169
1518.1518442937,523.20044,7.1519446
1518.15323321693,513.12244,7.1373844
1518.15462214062,517.19342,7.1468334
1518.15878891078,514.28027,7.1614051
1518.16017783448,509.27762,7.1255078
1518.16156675771,505.06201,7.119596
1518.1629556814,507.70853,7.1135135
1518.16434460463,516.78174,7.1146288
1518.16573352786,513.67413,7.1332603
1518.16712245156,512.97827,7.117662
1518.16851137479,526.32428,7.1189818
1518.16990029849,517.02765,7.1107173
1518.17128922172,516.77606,7.1012831
1518.17267814541,515.31305,7.0936909
1518.17406706864,511.38226,7.0869498
1518.17545599234,513.26044,7.0900235
1518.17684491557,515.59143,7.0900736
1518.17823383927,518.86951,7.0962744
1518.1796227625,512.25623,7.0913372
1518.18101168619,511.50375,7.0763154
1518.18240060942,515.20575,7.0812888
1518.18378953266,529.58588,7.0826631
1518.18517845635,505.54648,7.0737505
1518.18656737958,516.05945,7.0730653
1518.18795630328,523.28131,7.1056123
1518.18934522651,517.08868,7.0727363
1518.19073415021,518.98853,7.062232
1518.19351199713,517.34747,7.0667715
1518.19490092036,501.3161,7.0498366
1518.19628984359,505.85431,7.0602384
1518.19767876729,513.68396,7.0746675
1518.19906769052,517.39044,7.0538678
1518.20045661422,521.59314,7.0820322
1518.20184553745,519.38184,7.067502
1518.20323446068,516.46021,7.0438194
1518.20462338437,508.37604,7.0390086
1518.2060123076,509.0416,7.0267887
1518.2074012313,522.31885,7.0415602
1518.20879015453,510.01013,7.0347977
1518.21017907776,521.91858,7.0455608
1518.21156800146,528.19958,7.0540185
1518.21295692469,519.17255,7.039753
1518.21434584838,509.01227,7.0358615
1518.21573477161,519.23315,7.0434151
1518.21712369485,524.18634,7.058917
1518.21851261854,517.40808,7.0240355
1518.21990154177,517.41797,7.0221872
1518.221290465,524.18658,7.0386586
1518.2226793887,511.12,7.0146585
1518.22406831193,525.86993,7.0212893
1518.22545723516,516.78735,7.0414796
1518.22684615886,507.85242,7.0021496
1518.22823508209,519.59338,7.0147743
1518.22962400532,509.57425,7.0115299
1518.23101292901,513.90399,7.0189948
1518.23240185224,517.11212,7.0054874
1518.23379077547,521.13995,7.015264
1518.2365686224,518.35376,7.0104504
1518.23795754563,521.71149,7.001308
1518.23934646933,502.62152,7.0015454
1518.24073539256,503.18271,7.0046229
1518.24212431579,513.70978,7.0011344
1518.24351323949,521.0011,7.0047255
1518.24490216272,511.34741,6.9955888
1518.24629108595,529.28809,7.0142684
1518.24768000964,505.7438,6.9964228
1518.24906893287,521.44104,7.008399
1518.2504578561,522.5141,7.0212617
1518.2518467798,520.68518,6.9942975
1518.25323570303,530.60754,6.9952846
1518.25462462626,513.16913,6.9917259
1518.25601354949,516.47925,6.9937153
1518.25740247319,515.77643,7.0031948
1518.25879139642,519.83405,6.9941273
1518.26018031965,512.82037,6.9861927
1518.26156924288,518.57867,7.0015182
1518.26295816658,508.98187,6.9974957
1518.26434708981,512.41229,6.9943061
1518.26573601304,512.8407,6.9798479
1518.26712493627,516.80493,6.996027
1518.26851385996,525.83893,6.9861994
1518.27129170642,503.24448,6.9693537
1518.27406955335,523.2699,6.9944229
1518.27545847658,521.9162,6.9792647
1518.27684739981,519.63074,6.9845018
1518.27823632304,510.71432,6.9811349
1518.27962524627,514.61932,7.0019126
1518.28101416997,507.57568,6.9774089
1518.2824030932,519.99603,6.9800143
1518.28379201643,519.92474,6.9779806
1518.28518093966,512.27155,6.9808078
1518.28656986336,507.92377,6.9720597
1518.28795878659,517.95764,6.9722247
1518.28934770982,513.77393,6.9635835
1518.29073663305,524.38898,6.9775252
1518.29212555628,509.68701,6.9745846
1518.29351447951,520.57306,6.9785213
1518.29490340321,517.26361,6.9716783
1518.29629232644,529.1626,6.9701962
1518.29768124967,517.0224,6.9741406
1518.2990701729,518.62372,6.9604397
1518.30045909613,518.61395,6.9682355
1518.30323694306,519.97992,6.9544377
1518.30462586629,500.74969,6.9478974
1518.30879263598,512.38477,6.9551029
1518.31018155921,520.8493,6.9559617
1518.31157048244,516.0528,6.9377885
1518.31295940567,504.06238,6.9518986
1518.3157372526,523.41388,6.9468842
1518.31712617583,522.91522,6.9527121
1518.31851509906,509.76703,6.9306555
1518.31990402229,525.47778,6.9407201
1518.32129294552,513.04047,6.9386702
1518.32268186875,515.69818,6.9426651
1518.32407079198,509.02231,6.9610467
1518.32684863844,520.94989,6.9629898
1518.32823756214,517.61682,6.9417267
1518.32962648537,530.94073,6.937377
1518.3310154086,524.70972,6.9313564
1518.33240433183,522.49823,6.9407005
1518.33379325506,531.46399,6.9367361
1518.33518217829,521.98761,6.9324174
1518.33657110152,519.27771,6.9198232
1518.33796002475,520.61859,6.9375672
1518.33934894798,512.46552,6.9248037
1518.34073787121,530.35712,6.9404712
1518.34212679444,513.53223,6.9026332
1518.34351571767,517.38379,6.9401064
1518.3449046409,529.95428,6.9235177
1518.34629356413,522.91785,6.9175224
1518.34768248736,522.31995,6.9112053
1518.3490714106,517.50195,6.9206867
1518.35046033383,522.02637,6.9072962
1518.35184925706,519.58179,6.9218311
1518.35323818029,517.70331,6.902524
1518.35462710352,525.9566,6.9085932
1518.35601602675,530.44568,6.933938
1518.35740494998,515.68713,6.9159737
1518.35879387321,528.73254,6.9106107
1518.36018279644,517.38525,6.897069
1518.36157171967,519.73938,6.9100466
1518.3629606429,517.44812,6.9082613
1518.36434956613,521.66943,6.8994498
1518.36573848936,523.13092,6.8984036
1518.36851633582,513.21564,6.9031038
1518.36990525905,521.59552,6.8986859
1518.37129418228,532.1073,6.9025674
1518.37268310551,508.75336,6.8939705
1518.37407202875,514.4068,6.887455
1518.37546095151,512.72217,6.8975887
1518.37684987474,518.47961,6.9038186
1518.37823879797,516.12421,6.8902855
1518.3796277212,505.72501,6.863863
1518.38101664443,518.16125,6.8861933
1518.38240556766,527.99799,6.8959436
1518.38379449089,512.91272,6.8678851
1518.38518341412,514.5116,6.8990245
1518.38657233735,513.70953,6.8736277
1518.38796126058,528.0191,6.8840022
1518.38935018335,529.57166,6.8896952
1518.39073910658,519.16571,6.8690257
1518.39212802981,523.05597,6.8751512
1518.39351695304,516.43866,6.8736658
1518.39490587627,520.95404,6.865665
1518.3962947995,522.29724,6.885612
1518.39768372273,517.15216,6.8684034
1518.3990726455,522.03247,6.8806357
1518.40046156873,519.20367,6.8767214
1518.40185049196,518.90167,6.8622684
1518.40323941519,522.50116,6.8695331
1518.40462833842,513.56287,6.8516846
1518.40601726165,508.48996,6.843473
1518.40879510765,505.04498,6.8483191
1518.41018403088,523.70148,6.8657351
1518.41157295411,507.0419,6.8556032
1518.4143508001,530.86041,6.8609033
1518.41712864656,513.29211,6.8578072
1518.41990649303,519.65625,6.8482203
1518.42129541579,513.9212,6.8423524
1518.42268433902,516.39728,6.8392205
1518.42407326225,521.6485,6.8484859
1518.42546218548,529.52789,6.8468728
1518.42685110825,510.97791,6.8271093
1518.42824003148,524.16815,6.8461666
1518.4324068007,520.38379,6.8341742
1518.43379572393,515.41522,6.8360925
1518.43518464716,523.04004,6.8368373
1518.43657356993,515.82428,6.8319917
1518.43796249316,523.94312,6.8310118
1518.43935141639,512.5611,6.8305769
1518.44212926238,518.02655,6.8276529
1518.44490710885,524.72205,6.8419094
1518.44629603161,526.96881,6.8288393
1518.44768495484,514.29559,6.8139024
1518.44907387807,522.2215,6.8215766
1518.45046280084,521.12164,6.8190236
1518.45185172407,530.24646,6.822866
1518.4532406473,516.98431,6.8143234
1518.45462957006,527.50293,6.8396001
1518.45601849329,527.97076,6.8228488
1518.45740741652,514.36761,6.8070474
1518.45879633929,525.1366,6.811275
1518.46018526252,525.28851,6.8172531
1518.46712987774,511.79449,6.7935429
1518.46851880051,527.53485,6.8070483
1518.47129664697,515.78448,6.8157182
1518.47268556973,524.29419,6.848206
1518.47407449296,527.51221,6.8193531
1518.47546341573,516.24683,6.8085308
1518.47685233896,514.54938,6.7984486
1518.47824126172,523.64008,6.8034368
1518.47963018495,509.43576,6.8026791
1518.48101910818,524.58044,6.8011889
1518.48240803095,514.92249,6.7914572
1518.48379695418,509.1619,6.7894983
1518.48518587694,515.32184,6.7973862
1518.48657480017,511.37219,6.7963696
1518.48796372294,531.18738,6.8028569
1518.48935264617,513.76208,6.7931042
1518.49074156894,515.71063,6.8085365
1518.49213049217,521.09747,6.8294621
1518.49351941493,520.72589,6.7911901
1518.49490833816,512.5105,6.7957511
1518.49629726093,516.64618,6.7895718
1518.49768618416,519.91241,6.793015
1518.49907510692,528.80023,6.8013978
1518.50046403015,516.53394,6.7804246
1518.50185295292,519.85742,6.7883682
1518.50324187615,521.87366,6.8162918
1518.50463079891,518.52826,6.7914262
1518.50601972214,518.37408,6.7848663
1518.50740864491,519.3147,6.7944536
1518.50879756767,522.27472,6.7944975
1518.5101864909,516.59607,6.7822576
1518.51157541367,516.59113,6.7843127
1518.5129643369,527.03815,6.7990689
1518.51435325966,540.13495,6.8193011
1518.51574218289,522.08752,6.7876134
1518.51713110566,522.19739,6.7877979
1518.51852002842,521.67236,6.7837114
1518.51990895165,512.70001,6.7750096
1518.52129787442,518.21521,6.7796135
1518.52268679765,521.54144,6.7851539
1518.52407572041,528.9715,6.7852616
1518.52546464318,519.81183,6.7747393
1518.52685356641,520.37494,6.7735028
1518.52824248918,519.81451,6.7933717
1518.52963141241,522.12128,6.7731376
1518.53102033517,520.10608,6.7839551
1518.53240925794,519.40057,6.7816949
1518.53379818117,513.04736,6.7728343
1518.53518710393,525.61316,6.7806935
1518.5365760267,520.13025,6.7734232
1518.53796494993,529.10333,6.7848878
1518.53935387269,513.23596,6.7743268
1518.54074279546,532.92291,6.7894034
1518.54213171869,515.88495,6.7690821
1518.54352064145,525.43237,6.7887321
1518.54490956422,526.17938,6.7752261
1518.54629848698,519.76538,6.7894497
1518.54768741021,516.61823,6.7814522
1518.54907633298,515.79303,6.7880001
1518.55046525574,520.92114,6.7876544
1518.55185417897,521.55328,6.7784081
1518.55324310174,529.15594,6.7785611
1518.5546320245,519.12335,6.7727852
1518.55602094727,529.53418,6.7860999
1518.5574098705,521.28473,6.7724438
1518.55879879326,513.13055,6.7660394
1518.56018771603,517.91736,6.7760324
1518.56157663879,499.58481,6.7559876
1518.56296556202,525.85156,6.7854404
1518.56435448479,518.90527,6.7903543
1518.56574340755,518.31659,6.7690206
1518.56713233032,519.57422,6.7659359
1518.56852125308,520.0564,6.7915902
1518.56991017631,511.50967,6.756032
1518.57129909908,515.74146,6.7738175
1518.57268802184,511.60391,6.7758784
1518.57407694461,526.22754,6.782465
1518.57546586737,511.47888,6.7689099
1518.5768547906,520.49652,6.7737823
1518.57824371337,522.58362,6.7739482
1518.57963263613,523.82928,6.7662792
1518.5810215589,525.47174,6.7736826
1518.58241048166,515.06354,6.7691765
1518.58379940443,516.57294,6.7714748
1518.58796617319,534.29663,6.7819462
1518.58935509595,522.78857,6.7728271
1518.59074401872,515.32666,6.76544
1518.59213294148,526.64398,6.7666178
1518.59352186425,533.00549,6.770391
1518.59491078701,508.69781,6.7652235
1518.59629970978,525.09326,6.7919741
1518.59768863254,516.79907,6.7694726
1518.59907755577,521.44824,6.7915745
1518.60046647854,526.61401,6.765491
1518.60324432407,519.19849,6.7744598
1518.60463324683,520.5932,6.7617898
1518.6060221696,522.48639,6.7647977
1518.60741109236,520.13861,6.7768388
1518.60880001513,509.60217,6.7588086
1518.61018893789,514.50519,6.7659116
1518.61157786066,521.12964,6.7810965
1518.61435570619,526.97583,6.7974515
1518.61574462895,512.50647,6.7704926
1518.61713355171,513.13776,6.7676287
1518.61852247448,512.5954,6.7627988
1518.61991139725,515.39331,6.7672353
1518.62130032001,517.85675,6.7564616
1518.62268924278,533.21747,6.7792649
1518.62407816554,516.52026,6.7781634
1518.62546708831,518.3407,6.7646637
1518.62685601107,508.21252,6.7747631
1518.62824493383,516.7229,6.7859135
1518.6296338566,515.11768,6.7719603
1518.63102277936,507.27539,6.7769666
1518.63241170213,504.51532,6.76297
1518.6338006249,530.40479,6.7882366
1518.63518954766,533.95172,6.7782259
1518.63657846996,520.85138,6.7696958
1518.63796739272,527.08264,6.7678971
1518.63935631549,520.44891,6.7755985
1518.64074523825,518.95776,6.7814889
1518.64213416102,523.79889,6.7819138
1518.64352308378,520.31934,6.7737465
1518.64491200655,520.97437,6.7732611
1518.64630092931,518.58173,6.7711082
1518.64768985208,508.89148,6.7708354
1518.64907877438,524.74622,6.7675877
1518.65046769714,515.383,6.7647953
1518.65185661991,519.4715,6.7664971
1518.65324554267,515.92108,6.7858591
1518.65463446544,522.89478,6.7957611
1518.65741231097,530.37091,6.7838912
1518.66019015603,519.16205,6.7675123
1518.6615790788,523.98376,6.7749228
1518.66296800156,511.6824,6.7656007
1518.66435692433,504.50629,6.7650824
1518.66574584662,524.03949,6.7719564
1518.66713476939,523.12463,6.7811813
1518.66852369215,517.59857,6.7662792
1518.67130153768,520.42053,6.7606516
1518.67269045998,515.30225,6.7663956
1518.67407938275,514.64838,6.7648697
1518.67546830551,528.1153,6.7888355
1518.67685722828,526.01398,6.7667375
1518.67824615058,515.30341,6.7589655
1518.67963507334,514.25098,6.7642021
1518.68102399611,517.72784,6.7733269
1518.68241291841,523.42218,6.7620897
1518.68380184117,520.97125,6.763628
1518.68935753176,518.97748,6.7710037
1518.69074645453,511.92908,6.7676816
1518.69213537683,518.33636,6.77141
1518.69352429959,517.48584,6.7630119
1518.69491322236,522.16547,6.7773147
1518.69630214466,519.66833,6.7688046
1518.69769106742,515.76819,6.7627363
1518.69907999019,507.69135,6.7653713
1518.70046891249,522.8064,6.7703452
1518.70185783525,515.42413,6.7722249
1518.70324675802,512.39307,6.7747746
1518.70463568032,512.05536,6.7548099
1518.70602460308,522.63861,6.8033295
1518.70741352538,515.9726,6.7633724
1518.70880244814,522.62836,6.795917
1518.71019137091,512.29608,6.779285
1518.71158029321,526.724,6.7752023
1518.71574706104,511.10974,6.752358
1518.71713598334,516.50684,6.7727895
1518.7185249061,517.56067,6.7603736
1518.71991382887,526.44116,6.7686133
1518.72130275117,526.04309,6.7738042
1518.72685844129,514.48627,6.7684655
1518.72824736406,517.70874,6.7771001
1518.72963628636,516.94012,6.7741041
1518.73102520912,515.7923,6.7731147
1518.73241413142,527.83459,6.7753963
1518.73380305419,516.66577,6.770453
1518.73519197649,516.5564,6.7820802
1518.73658089925,511.202,6.7594862
1518.73796982155,514.16949,6.766356
1518.73935874432,521.63843,6.7723632
1518.74074766662,520.51947,6.7654986
1518.74213658938,514.17242,6.7631044
1518.74352551168,522.32147,6.7745709
1518.74491443398,521.65021,6.7873244
1518.74630335674,522.32288,6.7892466
1518.74769227904,525.37518,6.8012929
1518.74908120181,530.75055,6.7855949
1518.75047012411,519.47302,6.7710381
1518.75185904687,514.39124,6.7678819
1518.75324796917,520.4646,6.775526
1518.75463689147,525.68903,6.7804503
1518.75602581424,509.84491,6.7679815
1518.75741473653,514.16309,6.7599473
1518.75880365883,523.56464,6.778327
1518.7601925816,514.71497,6.7767749
1518.7615815039,517.58386,6.7901182
1518.76297042666,514.95831,6.7614913
1518.76435934896,505.64005,6.7716842
1518.76574827126,508.76083,6.7584467
1518.76713719403,530.81213,6.7995243
1518.76852611633,522.40436,6.7666378
1518.76991503862,520.77509,6.7669492
1518.77130396139,521.11646,6.7697225
1518.77269288369,513.61951,6.761466
1518.77408180599,512.08319,6.752697
1518.77547072829,518.26282,6.7931199
1518.77685965105,519.70496,6.7610044
1518.77824857335,516.41913,6.7780247
1518.77963749565,515.11188,6.7596231
1518.78102641842,518.21484,6.7692361
1518.78241534071,512.3576,6.7639604
1518.78380426301,512.62988,6.7668576
1518.78519318531,522.2793,6.7593174
1518.78658210808,523.69342,6.7723308
1518.78797103038,518.56439,6.7723317
1518.78935995268,518.09998,6.7666154
1518.79074887497,512.0166,6.7668705
1518.79213779774,525.388,6.7995343
1518.79352672004,521.06079,6.7661538
1518.79491564234,517.1405,6.7705889
1518.79630456464,514.25684,6.7662578
1518.79769348694,517.13989,6.7669287
1518.800471332,518.52075,6.7799411
1518.8018602543,515.03009,6.772562
1518.8032491766,517.7226,6.7711167
1518.8046380989,528.22064,6.7800598
1518.8060270212,519.99011,6.7693167
1518.80741594396,516.44647,6.7714858
1518.80880486626,519.75208,6.7757058
1518.81019378856,518.77686,6.7664952
1518.81158271086,516.85236,6.777523
1518.81297163316,509.07458,6.7633328
1518.81436055546,520.73987,6.7705712
1518.81574947776,516.47931,6.7617068
1518.81713840006,508.91904,6.7542381
1518.81852732282,505.53772,6.7581339
1518.81991624512,515.37848,6.7753415
1518.82130516742,524.98938,6.7733397
1518.82269408972,524.23254,6.7880206
1518.82408301202,520.02148,6.7824554
1518.82547193432,538.81702,6.7997689
1518.82686085662,528.12598,6.778851
1518.82824977892,530.98999,6.7791471
1518.82963870122,543.98651,6.7772412
1518.83102762352,535.40723,6.784534
1518.92547433381,562.46698,6.8241844
1518.92686325564,567.62805,6.8337708
1518.92825217794,570.15662,6.8271427
1518.93103002208,561.12897,6.8183694
1518.93241894437,566.23517,6.8215861
1518.93380786621,556.82214,6.8116703
1518.93519678851,561.30884,6.835227
1518.93658571034,559.84698,6.814219
1518.93797463264,556.99353,6.8285747
1518.93936355447,557.2392,6.8139048
1518.94075247677,555.8244,6.8135395
1518.94214139861,554.98126,6.8060827
1518.94353032091,553.47162,6.8110843
1518.94491924274,554.96338,6.8012552
1518.94630816504,551.63324,6.8072538
1518.94769708687,556.29401,6.8041329
1518.94908600917,550.65179,6.8024669
1518.950474931,555.35138,6.8341174
1518.9518638533,545.76483,6.7993445
1518.95325277514,559.05505,6.8239884
1518.95464169697,551.23169,6.8064556
1518.95603061927,556.42859,6.8093433
1518.9574195411,562.08698,6.8071017
1518.9588084634,546.41321,6.7981539
1518.96019738524,551.69128,6.8095813
1518.96158630754,551.57886,6.8041658
1518.96297522937,539.32794,6.7909069
1518.9643641512,544.01447,6.7974844
1518.9657530735,554.67963,6.810236
1518.96714199534,543.78851,6.7923131
1518.96853091717,541.78455,6.7921996
1518.96991983947,537.77612,6.7860675
1518.9713087613,542.04126,6.7939067
1518.97269768314,543.8457,6.8021998
1518.97408660543,560.35474,6.8065252
1518.97547552727,546.6145,6.7933774
1518.9768644491,546.08466,6.807838
1518.9782533714,544.6955,6.7909112
1518.9838090592,561.07544,6.8209968
1518.98519798103,567.20654,6.8319435
1518.99214259113,565.02759,6.818675
1518.99353151297,568.0412,6.8279881
1518.9949204348,558.48303,6.8109665
1518.99630935663,563.08099,6.823503
1518.99769827893,558.42896,6.7992535
1518.99908720077,567.87744,6.8225489
1519.0004761226,558.80402,6.8165116
1519.00186504443,556.81787,6.802331
1519.00325396627,560.03436,6.8148227
1519.0046428881,551.99902,6.8090434
1519.0060318104,543.39996,6.8024387
1519.00742073223,542.10535,6.8050056
1519.00880965407,553.37384,6.8000998
1519.0101985759,547.93195,6.8070846
1519.01158749773,549.14838,6.799665
1519.01297641957,546.82135,6.8003573
1519.01436534187,555.59277,6.8109441
1519.0157542637,544.19977,6.7944188
1519.01714318553,541.38916,6.8035417
1519.01853210737,531.26599,6.7865763
1519.0199210292,549.05511,6.7980213
1519.02130995104,540.58844,6.7918234
1519.02269887287,540.18097,6.7891469
1519.0240877947,559.02869,6.8192201
1519.02547671654,547.81409,6.7961574
1519.02686563837,546.86407,6.7910466
1519.02825456067,536.24646,6.782485
1519.0296434825,543.24292,6.8055248
1519.03103240434,546.35974,6.8031678
1519.03242132617,538.78986,6.7979918
1519.033810248,537.72797,6.7862763
1519.03519916984,538.01941,6.7905612
1519.03658809167,551.10046,6.8006201
1519.0379770135,535.20465,6.7784481
1519.03936593534,545.41162,6.8072896
1519.04075485717,541.22058,6.7912655
1519.042143779,533.87372,6.8034091
1519.04353270084,534.94794,6.7871242
1519.04492162267,531.78094,6.7873931
1519.04631054451,531.47845,6.7796683
1519.04908838817,532.75391,6.7849851
1519.05047731001,547.00354,6.802083
1519.05186623184,539.2583,6.7830348
1519.05325515367,543.59161,6.7868505
1519.05464407504,534.09717,6.799664
1519.05603299687,536.06006,6.7871313
1519.05742191871,533.70203,6.7732558
1519.05881084054,537.55029,6.785882
1519.06019976238,514.74438,6.7784705
1519.06158868421,524.55719,6.7870202
1519.06297760604,531.37701,6.7926092
1519.06436652788,538.41101,6.7827783
1519.06575544971,539.4209,6.7806249
1519.06714437108,532.64087,6.7840543
1519.06853329291,528.60529,6.7933259
1519.06992221474,538.97583,6.7876248
